location,day_of_week,is_payday,is_holiday,base_demand,demand_forecast
Windhoek_CBD,3,0,0,150,150
Katima_Mulilo,3,1,0,60,166
Katima_Mulilo,4,0,0,60,80
Katima_Mulilo,1,0,0,60,66
Windhoek_CBD,6,0,0,150,192
Walvis_Bay,3,1,0,100,209
Rundu,2,0,0,70,58
Oshakati,3,0,0,80,71
Walvis_Bay,4,1,0,100,221
Windhoek_CBD,4,0,0,150,144
Oshakati,2,0,0,80,81
Katima_Mulilo,4,0,0,60,55
Katima_Mulilo,5,0,0,60,78
Oshakati,6,0,0,80,109
Rundu,5,0,0,70,83
Katima_Mulilo,6,0,0,60,83
Oshakati,6,0,0,80,103
Katima_Mulilo,4,0,0,60,40
Rundu,4,0,0,70,80
Windhoek_CBD,6,0,0,150,190
Rundu,1,0,0,70,60
Windhoek_CBD,2,0,0,150,155
Rundu,6,0,0,70,115
Windhoek_CBD,1,0,0,150,155
Rundu,3,1,0,70,170
Walvis_Bay,2,0,0,100,110
Oshakati,3,0,0,80,88
Oshakati,5,0,0,80,118
Windhoek_CBD,1,1,0,150,241
Rundu,5,0,0,70,85
Katima_Mulilo,1,0,0,60,68
Oshakati,6,0,0,80,113
Rundu,3,0,0,70,110
Katima_Mulilo,1,0,0,60,32
Katima_Mulilo,3,0,0,60,62
Oshakati,2,0,0,80,80
Rundu,0,0,0,70,44
Oshakati,3,0,0,80,74
Oshakati,0,1,0,80,172
Rundu,0,1,0,70,170
Windhoek_CBD,4,0,0,150,162
Walvis_Bay,5,0,1,100,171
Rundu,0,1,0,70,184
Oshakati,5,0,1,80,184
Windhoek_CBD,4,0,0,150,155
Rundu,3,0,0,70,61
Windhoek_CBD,5,1,0,150,294
Windhoek_CBD,5,0,0,150,171
Oshakati,0,0,0,80,107
Katima_Mulilo,2,0,0,60,57
Oshakati,2,0,0,80,91
Katima_Mulilo,4,0,0,60,75
Oshakati,1,0,0,80,108
Walvis_Bay,5,1,0,100,229
Rundu,0,0,0,70,79
Oshakati,3,1,0,80,195
Windhoek_CBD,6,0,0,150,189
Windhoek_CBD,4,0,0,150,165
Windhoek_CBD,2,0,0,150,124
Rundu,4,1,0,70,202
Rundu,6,0,0,70,96
Windhoek_CBD,2,0,0,150,154
Walvis_Bay,1,0,0,100,90
Walvis_Bay,0,0,0,100,98
Katima_Mulilo,5,0,0,60,104
Oshakati,3,1,0,80,226
Oshakati,3,0,0,80,71
Katima_Mulilo,3,0,0,60,57
Walvis_Bay,3,0,0,100,107
Katima_Mulilo,2,0,1,60,128
Windhoek_CBD,6,0,0,150,181
Windhoek_CBD,3,0,0,150,142
Windhoek_CBD,4,1,0,150,267
Walvis_Bay,5,0,0,100,124
Katima_Mulilo,6,0,0,60,85
Rundu,5,0,0,70,84
Windhoek_CBD,4,0,0,150,156
Oshakati,2,0,0,80,78
Oshakati,3,0,0,80,68
Katima_Mulilo,4,0,0,60,47
Oshakati,6,0,0,80,123
Walvis_Bay,5,0,0,100,134
Windhoek_CBD,5,0,0,150,171
Windhoek_CBD,4,0,0,150,160
Rundu,4,0,0,70,53
Oshakati,1,0,0,80,83
Rundu,5,0,0,70,97
Windhoek_CBD,3,0,0,150,171
Oshakati,0,1,0,80,188
Rundu,1,0,0,70,63
Rundu,6,0,0,70,97
Katima_Mulilo,6,0,0,60,82
Rundu,1,0,0,70,54
Katima_Mulilo,3,0,0,60,46
Walvis_Bay,5,0,0,100,136
Katima_Mulilo,2,0,0,60,74
Walvis_Bay,6,0,0,100,104
Katima_Mulilo,6,0,0,60,108
Oshakati,1,0,0,80,75
Walvis_Bay,5,0,1,100,187
Rundu,3,0,0,70,86
Katima_Mulilo,4,0,0,60,29
Rundu,1,0,0,70,69
Windhoek_CBD,3,0,0,150,156
Oshakati,5,0,0,80,121
Katima_Mulilo,2,0,0,60,48
Windhoek_CBD,4,0,0,150,141
Windhoek_CBD,5,0,0,150,198
Windhoek_CBD,4,1,0,150,272
Walvis_Bay,5,0,0,100,159
Katima_Mulilo,0,0,0,60,56
Oshakati,4,0,0,80,78
Walvis_Bay,1,0,0,100,100
Walvis_Bay,5,0,0,100,144
Rundu,4,0,0,70,60
Rundu,5,0,0,70,96
Rundu,3,0,0,70,73
Walvis_Bay,3,0,0,100,81
Walvis_Bay,2,0,0,100,87
Oshakati,3,0,0,80,86
Rundu,4,0,0,70,68
Walvis_Bay,0,0,0,100,101
Katima_Mulilo,2,0,0,60,67
Windhoek_CBD,6,0,0,150,190
Windhoek_CBD,0,0,0,150,132
Walvis_Bay,0,0,0,100,99
Oshakati,3,0,0,80,94
Windhoek_CBD,5,0,0,150,162
Oshakati,2,1,0,80,153
Katima_Mulilo,5,1,0,60,201
Windhoek_CBD,4,0,0,150,176
Oshakati,0,0,0,80,92
Rundu,6,0,0,70,97
Katima_Mulilo,3,1,0,60,153
Rundu,1,0,0,70,69
Oshakati,5,0,0,80,94
Windhoek_CBD,0,0,1,150,186
Oshakati,3,0,0,80,59
Windhoek_CBD,4,0,0,150,158
Oshakati,6,0,0,80,108
Oshakati,1,1,0,80,192
Windhoek_CBD,4,1,0,150,240
Oshakati,6,1,0,80,213
Rundu,5,0,1,70,144
Oshakati,6,0,0,80,91
Walvis_Bay,6,0,0,100,155
Windhoek_CBD,2,0,0,150,130
Windhoek_CBD,6,0,0,150,157
Oshakati,6,0,0,80,81
Katima_Mulilo,1,0,0,60,71
Rundu,1,0,0,70,66
Rundu,4,0,0,70,78
Rundu,4,0,0,70,90
Walvis_Bay,0,1,0,100,198
Rundu,2,1,0,70,180
Rundu,2,0,0,70,87
Katima_Mulilo,4,0,0,60,67
Windhoek_CBD,1,0,0,150,153
Rundu,3,0,1,70,119
Windhoek_CBD,1,1,0,150,255
Walvis_Bay,2,0,0,100,104
Katima_Mulilo,4,0,0,60,32
Rundu,6,0,0,70,105
Rundu,5,0,0,70,100
Walvis_Bay,6,0,0,100,131
Oshakati,3,0,1,80,146
Rundu,0,1,0,70,165
Rundu,1,0,0,70,28
Walvis_Bay,2,0,0,100,86
Rundu,2,0,0,70,72
Walvis_Bay,5,0,0,100,119
Katima_Mulilo,0,0,0,60,37
Katima_Mulilo,5,0,0,60,87
Rundu,1,0,0,70,73
Rundu,5,1,0,70,150
Katima_Mulilo,5,0,0,60,121
Walvis_Bay,6,0,0,100,107
Windhoek_CBD,2,0,0,150,159
Walvis_Bay,0,0,0,100,93
Oshakati,5,1,0,80,223
Katima_Mulilo,3,0,0,60,50
Windhoek_CBD,1,0,0,150,157
Walvis_Bay,1,0,0,100,121
Walvis_Bay,4,0,0,100,93
Walvis_Bay,6,0,0,100,158
Walvis_Bay,1,0,0,100,89
Rundu,1,0,0,70,57
Rundu,6,0,0,70,80
Rundu,5,0,0,70,95
Oshakati,3,0,0,80,70
Rundu,6,0,0,70,97
Katima_Mulilo,4,0,0,60,36
Windhoek_CBD,3,0,0,150,169
Windhoek_CBD,2,0,0,150,153
Walvis_Bay,6,0,0,100,105
Rundu,3,0,0,70,82
Rundu,5,0,0,70,91
Rundu,0,0,0,70,69
Katima_Mulilo,6,0,0,60,91
Rundu,4,0,0,70,71
Katima_Mulilo,4,0,0,60,38
Windhoek_CBD,3,0,0,150,142
Windhoek_CBD,0,0,0,150,143
Katima_Mulilo,1,0,0,60,52
Katima_Mulilo,6,0,0,60,76
Katima_Mulilo,3,0,0,60,60
Oshakati,0,0,0,80,93
Windhoek_CBD,6,0,0,150,157
Oshakati,2,0,0,80,107
Rundu,4,0,0,70,81
Katima_Mulilo,2,0,0,60,51
Oshakati,1,0,0,80,89
Oshakati,6,0,0,80,116
Rundu,4,0,0,70,75
Oshakati,3,0,0,80,74
Walvis_Bay,0,0,0,100,94
Oshakati,3,0,0,80,60
Katima_Mulilo,1,0,0,60,46
Walvis_Bay,5,0,0,100,102
Oshakati,3,0,0,80,75
Katima_Mulilo,4,0,0,60,60
Oshakati,2,0,0,80,94
Oshakati,1,0,0,80,87
Walvis_Bay,4,0,0,100,102
Rundu,2,0,0,70,52
Oshakati,0,0,0,80,82
Windhoek_CBD,1,0,0,150,131
Rundu,5,0,1,70,160
Rundu,6,0,0,70,89
Katima_Mulilo,1,1,0,60,176
Rundu,5,0,0,70,96
Oshakati,6,0,0,80,95
Walvis_Bay,4,1,0,100,212
Katima_Mulilo,6,0,0,60,72
Katima_Mulilo,0,0,0,60,62
Windhoek_CBD,3,0,0,150,146
Windhoek_CBD,4,0,0,150,174
Rundu,1,0,0,70,85
Walvis_Bay,5,0,0,100,104
Rundu,6,0,0,70,106
Katima_Mulilo,2,0,0,60,93
Windhoek_CBD,3,0,0,150,141
Katima_Mulilo,4,0,0,60,67
Walvis_Bay,1,1,0,100,203
Windhoek_CBD,1,0,0,150,151
Oshakati,1,0,0,80,77
Windhoek_CBD,0,0,0,150,139
Rundu,1,0,0,70,39
Rundu,3,1,0,70,162
Rundu,1,0,0,70,51
Rundu,4,0,0,70,75
Windhoek_CBD,3,0,0,150,146
Windhoek_CBD,0,0,0,150,151
Walvis_Bay,3,0,0,100,114
Katima_Mulilo,4,0,0,60,49
Oshakati,3,1,0,80,172
Walvis_Bay,0,0,0,100,88
Oshakati,2,0,0,80,86
Katima_Mulilo,5,0,0,60,117
Walvis_Bay,1,0,0,100,96
Katima_Mulilo,6,1,0,60,185
Walvis_Bay,2,0,0,100,117
Walvis_Bay,1,0,0,100,71
Katima_Mulilo,4,0,0,60,66
Oshakati,1,0,0,80,72
Walvis_Bay,2,0,0,100,92
Windhoek_CBD,1,0,0,150,141
Oshakati,1,0,0,80,84
Rundu,4,0,0,70,74
Oshakati,1,1,0,80,189
Walvis_Bay,5,0,0,100,141
Walvis_Bay,2,0,0,100,122
Rundu,5,0,0,70,111
Walvis_Bay,5,1,0,100,204
Oshakati,6,0,0,80,110
Rundu,4,0,0,70,79
Katima_Mulilo,2,0,0,60,85
Walvis_Bay,0,0,0,100,105
Rundu,3,0,0,70,35
Oshakati,6,0,0,80,115
Rundu,4,0,0,70,44
Walvis_Bay,4,0,0,100,81
Oshakati,2,0,0,80,109
Oshakati,6,0,0,80,111
Katima_Mulilo,3,0,0,60,55
Oshakati,2,0,0,80,101
Windhoek_CBD,0,1,0,150,241
Walvis_Bay,4,0,1,100,136
Katima_Mulilo,6,0,0,60,103
Rundu,1,0,0,70,76
Walvis_Bay,3,0,1,100,138
Katima_Mulilo,0,1,0,60,149
Oshakati,3,0,0,80,85
Windhoek_CBD,2,0,0,150,162
Oshakati,3,0,0,80,85
Katima_Mulilo,3,0,1,60,101
Walvis_Bay,5,0,0,100,136
Windhoek_CBD,3,0,0,150,182
Windhoek_CBD,6,0,0,150,175
Walvis_Bay,4,1,0,100,197
Walvis_Bay,6,0,0,100,162
Walvis_Bay,4,0,0,100,110
Walvis_Bay,0,0,0,100,101
Windhoek_CBD,5,0,0,150,184
Windhoek_CBD,1,0,0,150,167
Rundu,3,0,0,70,80
Walvis_Bay,6,0,0,100,121
Windhoek_CBD,4,0,0,150,140
Katima_Mulilo,5,0,0,60,73
Walvis_Bay,2,0,0,100,107
Oshakati,0,0,0,80,93
Windhoek_CBD,1,0,0,150,138
Walvis_Bay,2,1,0,100,200
Rundu,5,1,0,70,228
Rundu,2,0,0,70,74
Rundu,3,0,0,70,84
Katima_Mulilo,0,1,0,60,156
Katima_Mulilo,4,0,0,60,54
Rundu,2,0,0,70,91
Rundu,4,0,0,70,88
Windhoek_CBD,4,1,0,150,253
Katima_Mulilo,1,1,0,60,158
Windhoek_CBD,4,1,0,150,233
Walvis_Bay,4,0,0,100,105
Oshakati,4,0,0,80,80
Rundu,3,0,0,70,61
Walvis_Bay,5,0,0,100,147
Walvis_Bay,0,0,0,100,110
Windhoek_CBD,3,0,0,150,150
Oshakati,1,0,0,80,97
Walvis_Bay,6,1,0,100,248
Windhoek_CBD,6,0,0,150,177
Rundu,3,0,0,70,52
Walvis_Bay,6,1,0,100,240
Rundu,0,0,0,70,52
Windhoek_CBD,4,0,0,150,165
Rundu,3,0,0,70,89
Walvis_Bay,1,0,0,100,114
Oshakati,6,0,0,80,118
Oshakati,5,0,0,80,118
Walvis_Bay,2,0,0,100,96
Windhoek_CBD,4,0,0,150,151
Windhoek_CBD,2,0,0,150,119
Walvis_Bay,5,0,0,100,143
Windhoek_CBD,2,0,0,150,121
Oshakati,1,0,0,80,71
Rundu,1,0,0,70,69
Rundu,1,0,0,70,63
Rundu,1,1,1,70,209
Rundu,1,0,0,70,67
Windhoek_CBD,4,0,0,150,164
Windhoek_CBD,3,0,0,150,153
Walvis_Bay,5,0,1,100,151
Windhoek_CBD,3,1,0,150,251
Walvis_Bay,5,0,0,100,123
Rundu,4,0,0,70,68
Rundu,6,0,0,70,99
Walvis_Bay,2,0,0,100,90
Rundu,3,0,0,70,76
Oshakati,5,0,0,80,93
Rundu,2,0,1,70,150
Windhoek_CBD,0,0,0,150,173
Windhoek_CBD,1,0,0,150,167
Oshakati,0,0,0,80,103
Windhoek_CBD,1,0,0,150,145
Katima_Mulilo,4,0,0,60,71
Oshakati,0,1,0,80,202
Katima_Mulilo,3,0,0,60,63
Windhoek_CBD,0,1,0,150,247
Windhoek_CBD,2,1,0,150,259
Walvis_Bay,1,0,0,100,97
Rundu,0,0,0,70,69
Windhoek_CBD,6,0,0,150,161
Walvis_Bay,1,0,0,100,48
Windhoek_CBD,4,1,0,150,253
Katima_Mulilo,2,0,1,60,110
Rundu,6,0,0,70,93
Rundu,2,1,0,70,157
Oshakati,2,0,0,80,66
Oshakati,0,1,0,80,204
Oshakati,3,1,0,80,193
Windhoek_CBD,2,1,0,150,239
Katima_Mulilo,5,1,0,60,200
Katima_Mulilo,4,0,0,60,71
Rundu,1,0,0,70,58
Rundu,1,0,0,70,86
Windhoek_CBD,3,0,0,150,161
Rundu,2,0,0,70,77
Oshakati,2,0,0,80,89
Oshakati,5,0,0,80,108
Katima_Mulilo,5,0,0,60,94
Oshakati,4,0,0,80,81
Walvis_Bay,3,0,1,100,188
Rundu,4,0,0,70,67
Katima_Mulilo,4,0,0,60,65
Katima_Mulilo,4,0,0,60,53
Windhoek_CBD,6,0,0,150,193
Katima_Mulilo,1,1,0,60,183
Windhoek_CBD,1,0,0,150,171
Walvis_Bay,2,0,0,100,111
Rundu,0,0,0,70,78
Oshakati,3,0,0,80,54
Walvis_Bay,1,0,0,100,102
Windhoek_CBD,3,0,0,150,164
Oshakati,2,0,0,80,61
Windhoek_CBD,6,0,0,150,172
Walvis_Bay,6,1,0,100,232
Rundu,4,0,0,70,59
Rundu,4,0,1,70,99
Rundu,0,0,0,70,89
Katima_Mulilo,6,0,0,60,133
Rundu,5,1,1,70,272
Katima_Mulilo,5,0,0,60,102
Walvis_Bay,6,0,0,100,136
Rundu,5,0,0,70,100
Walvis_Bay,2,0,0,100,88
Rundu,6,1,0,70,210
Oshakati,5,0,0,80,124
Walvis_Bay,6,1,1,100,288
Katima_Mulilo,3,0,0,60,58
Windhoek_CBD,5,0,0,150,170
Oshakati,5,0,0,80,132
Oshakati,0,0,0,80,74
Oshakati,3,0,0,80,79
Windhoek_CBD,2,0,0,150,145
Walvis_Bay,3,0,0,100,101
Windhoek_CBD,1,0,0,150,160
Walvis_Bay,1,0,0,100,125
Oshakati,2,0,0,80,67
Windhoek_CBD,6,0,0,150,199
Oshakati,5,0,0,80,83
Katima_Mulilo,1,0,0,60,64
Oshakati,4,0,0,80,71
Windhoek_CBD,4,0,0,150,165
Walvis_Bay,5,0,0,100,136
Oshakati,3,0,0,80,89
Walvis_Bay,0,0,0,100,130
Walvis_Bay,1,0,0,100,92
Oshakati,0,0,0,80,55
Walvis_Bay,3,0,0,100,95
Rundu,3,0,0,70,69
Walvis_Bay,2,1,0,100,204
Walvis_Bay,1,0,0,100,111
Katima_Mulilo,1,1,0,60,142
Walvis_Bay,2,0,0,100,99
Walvis_Bay,5,1,0,100,213
Walvis_Bay,5,0,0,100,141
Rundu,2,0,0,70,76
Rundu,4,0,0,70,74
Katima_Mulilo,6,1,0,60,200
Windhoek_CBD,0,1,0,150,229
Windhoek_CBD,3,1,0,150,267
Katima_Mulilo,4,0,0,60,33
Oshakati,2,0,0,80,88
Walvis_Bay,0,0,0,100,87
Oshakati,3,0,0,80,52
Oshakati,1,0,0,80,72
Oshakati,6,1,0,80,209
Rundu,6,0,0,70,109
Walvis_Bay,0,0,0,100,93
Walvis_Bay,2,0,0,100,108
Rundu,3,0,0,70,41
Katima_Mulilo,1,0,0,60,53
Katima_Mulilo,1,0,0,60,49
Katima_Mulilo,2,0,0,60,61
Rundu,3,0,1,70,133
Walvis_Bay,4,0,0,100,113
Oshakati,4,1,0,80,199
Oshakati,6,0,0,80,112
Oshakati,4,0,0,80,75
Windhoek_CBD,0,0,1,150,189
Katima_Mulilo,0,0,0,60,67
Rundu,6,0,0,70,128
Rundu,0,0,0,70,54
Katima_Mulilo,6,0,0,60,77
Windhoek_CBD,6,1,0,150,312
Katima_Mulilo,6,1,0,60,204
Walvis_Bay,2,0,0,100,138
Windhoek_CBD,2,0,0,150,146
Katima_Mulilo,3,0,0,60,55
Rundu,4,1,0,70,174
Walvis_Bay,5,0,0,100,131
Oshakati,6,0,0,80,118
Katima_Mulilo,2,0,0,60,61
Rundu,4,0,0,70,80
Rundu,3,0,0,70,52
Katima_Mulilo,2,0,0,60,68
Windhoek_CBD,6,0,0,150,185
Rundu,3,0,0,70,57
Rundu,6,0,0,70,123
Rundu,5,0,0,70,73
Rundu,0,0,0,70,51
Windhoek_CBD,5,0,0,150,199
Oshakati,3,0,0,80,51
Windhoek_CBD,3,0,0,150,145
Oshakati,0,1,0,80,180
Katima_Mulilo,4,0,0,60,61
Rundu,6,0,0,70,82
Katima_Mulilo,4,0,0,60,62
Rundu,5,0,0,70,99
Walvis_Bay,1,0,0,100,84
Oshakati,2,0,0,80,68
Windhoek_CBD,2,1,0,150,246
Katima_Mulilo,6,0,0,60,96
Walvis_Bay,3,0,0,100,83
Katima_Mulilo,5,0,0,60,107
Walvis_Bay,6,0,0,100,139
Windhoek_CBD,3,0,0,150,163
Katima_Mulilo,4,0,0,60,68
Katima_Mulilo,3,0,0,60,29
Rundu,5,0,0,70,82
Windhoek_CBD,4,0,0,150,156
Oshakati,5,1,0,80,234
Walvis_Bay,3,0,0,100,79
Katima_Mulilo,6,0,0,60,109
Katima_Mulilo,5,0,0,60,121
Walvis_Bay,0,0,0,100,89
Oshakati,6,0,0,80,112
Rundu,3,0,0,70,68
Walvis_Bay,2,0,0,100,104
Windhoek_CBD,3,0,0,150,152
Windhoek_CBD,3,0,0,150,144
Oshakati,1,1,0,80,175
Katima_Mulilo,2,0,0,60,64
Oshakati,3,0,0,80,98
Windhoek_CBD,1,0,1,150,192
Walvis_Bay,3,1,0,100,210
Rundu,6,0,0,70,115
Oshakati,4,0,0,80,78
Katima_Mulilo,4,0,0,60,64
Walvis_Bay,1,0,0,100,105
Katima_Mulilo,6,1,0,60,183
Walvis_Bay,0,0,0,100,88
Windhoek_CBD,3,0,0,150,146
Oshakati,3,0,0,80,64
Windhoek_CBD,1,0,0,150,128
Walvis_Bay,3,0,0,100,109
Rundu,1,0,0,70,72
Windhoek_CBD,2,0,0,150,151
Walvis_Bay,3,0,0,100,105
Katima_Mulilo,2,0,0,60,47
Rundu,0,0,0,70,65
Katima_Mulilo,3,1,0,60,138
Windhoek_CBD,4,0,0,150,155
Rundu,3,1,0,70,165
Katima_Mulilo,5,0,0,60,70
Windhoek_CBD,5,0,0,150,183
Oshakati,6,0,0,80,102
Katima_Mulilo,3,0,0,60,78
Windhoek_CBD,1,0,0,150,145
Rundu,3,0,0,70,52
Rundu,1,0,0,70,80
Walvis_Bay,1,0,0,100,95
Rundu,2,0,0,70,68
Oshakati,0,0,0,80,58
Windhoek_CBD,4,0,0,150,150
Katima_Mulilo,1,1,0,60,152
Rundu,0,0,0,70,50
Oshakati,6,1,0,80,178
Windhoek_CBD,2,0,0,150,155
Katima_Mulilo,2,1,0,60,177
Rundu,2,0,0,70,87
Walvis_Bay,1,0,0,100,117
Rundu,6,0,0,70,102
Katima_Mulilo,5,1,0,60,155
Katima_Mulilo,0,0,0,60,60
Walvis_Bay,4,0,0,100,99
Katima_Mulilo,3,0,0,60,52
Oshakati,3,0,0,80,81
Katima_Mulilo,4,0,0,60,93
Katima_Mulilo,4,0,0,60,49
Oshakati,4,1,1,80,215
Oshakati,2,0,0,80,44
Katima_Mulilo,3,0,0,60,76
Oshakati,2,0,0,80,118
Oshakati,5,0,0,80,132
Rundu,2,0,0,70,71
Walvis_Bay,2,1,0,100,218
Katima_Mulilo,5,0,0,60,83
Windhoek_CBD,2,0,0,150,145
Rundu,2,1,0,70,182
Oshakati,0,0,0,80,53
Walvis_Bay,3,0,1,100,147
Oshakati,3,1,0,80,192
Windhoek_CBD,0,0,0,150,159
Walvis_Bay,3,0,0,100,140
Walvis_Bay,6,1,0,100,242
Rundu,2,0,0,70,75
Rundu,2,0,1,70,98
Oshakati,0,0,0,80,98
Rundu,0,0,0,70,75
Oshakati,1,1,0,80,213
Katima_Mulilo,5,1,1,60,233
Windhoek_CBD,0,0,0,150,138
Katima_Mulilo,1,0,0,60,52
Katima_Mulilo,5,0,0,60,85
Oshakati,4,0,0,80,92
Rundu,6,0,0,70,122
Katima_Mulilo,5,0,0,60,76
Rundu,0,0,0,70,60
Katima_Mulilo,3,0,0,60,59
Windhoek_CBD,0,0,0,150,150
Windhoek_CBD,5,0,0,150,172
Oshakati,6,0,0,80,113
Walvis_Bay,0,0,0,100,128
Katima_Mulilo,4,0,0,60,59
Windhoek_CBD,1,0,0,150,145
Rundu,4,0,0,70,35
Windhoek_CBD,1,0,0,150,137
Oshakati,1,0,0,80,87
Oshakati,4,1,0,80,183
Windhoek_CBD,3,0,0,150,132
Oshakati,4,0,0,80,99
Katima_Mulilo,4,0,0,60,87
Rundu,0,0,0,70,72
Walvis_Bay,4,0,0,100,117
Rundu,3,0,0,70,66
Walvis_Bay,0,0,0,100,71
Rundu,5,0,0,70,98
Oshakati,0,0,0,80,71
Katima_Mulilo,0,0,0,60,64
Rundu,4,1,0,70,179
Windhoek_CBD,1,0,0,150,135
Walvis_Bay,5,1,0,100,238
Katima_Mulilo,2,0,0,60,68
Rundu,1,0,0,70,78
Windhoek_CBD,3,0,0,150,116
Katima_Mulilo,1,0,0,60,65
Oshakati,3,0,0,80,80
Oshakati,0,0,1,80,131
Rundu,3,0,0,70,53
Walvis_Bay,6,0,0,100,137
Katima_Mulilo,4,1,0,60,134
Katima_Mulilo,2,0,0,60,83
Katima_Mulilo,6,0,0,60,109
Walvis_Bay,0,0,0,100,97
Katima_Mulilo,0,0,0,60,53
Oshakati,2,0,0,80,97
Rundu,2,1,0,70,190
Rundu,5,0,0,70,89
Oshakati,6,0,0,80,116
Windhoek_CBD,2,0,0,150,145
Oshakati,5,0,0,80,122
Oshakati,4,0,0,80,96
Windhoek_CBD,6,0,0,150,183
Katima_Mulilo,3,1,0,60,150
Katima_Mulilo,5,0,0,60,89
Walvis_Bay,1,0,0,100,100
Walvis_Bay,1,0,0,100,99
Windhoek_CBD,4,0,0,150,144
Walvis_Bay,1,0,0,100,95
Rundu,3,0,0,70,78
Katima_Mulilo,6,0,0,60,100
Katima_Mulilo,2,0,0,60,54
Katima_Mulilo,4,1,0,60,163
Walvis_Bay,4,1,0,100,196
Oshakati,0,0,0,80,75
Windhoek_CBD,3,0,0,150,145
Windhoek_CBD,0,0,0,150,151
Rundu,3,0,1,70,114
Katima_Mulilo,4,0,0,60,50
Rundu,5,0,0,70,88
Windhoek_CBD,0,0,0,150,152
Rundu,6,0,0,70,98
Oshakati,1,0,0,80,96
Oshakati,6,1,0,80,186
Walvis_Bay,3,0,0,100,101
Katima_Mulilo,2,0,0,60,66
Rundu,0,0,0,70,89
Walvis_Bay,5,1,0,100,211
Katima_Mulilo,6,0,0,60,97
Katima_Mulilo,1,0,0,60,70
Windhoek_CBD,4,0,0,150,139
Walvis_Bay,2,0,0,100,94
Windhoek_CBD,4,0,0,150,143
Windhoek_CBD,2,0,0,150,129
Katima_Mulilo,3,1,0,60,171
Rundu,3,0,0,70,61
Oshakati,1,0,0,80,84
Rundu,6,1,0,70,211
Windhoek_CBD,5,0,1,150,231
Oshakati,1,0,0,80,81
Windhoek_CBD,6,0,0,150,162
Walvis_Bay,2,0,0,100,79
Windhoek_CBD,5,0,0,150,176
Oshakati,5,0,0,80,127
Rundu,5,0,0,70,72
Oshakati,4,1,0,80,193
Katima_Mulilo,0,0,0,60,61
Windhoek_CBD,2,0,0,150,128
Katima_Mulilo,0,1,0,60,144
Windhoek_CBD,5,0,0,150,199
Walvis_Bay,3,0,0,100,103
Windhoek_CBD,6,0,0,150,159
Rundu,5,0,0,70,91
Oshakati,6,1,0,80,205
Katima_Mulilo,1,0,0,60,64
Rundu,6,0,0,70,94
Katima_Mulilo,0,0,0,60,82
Windhoek_CBD,3,0,0,150,153
Rundu,4,0,0,70,88
Oshakati,5,0,0,80,126
Oshakati,3,0,0,80,61
Rundu,0,0,1,70,128
Oshakati,0,0,1,80,127
Windhoek_CBD,3,0,0,150,128
Oshakati,1,0,0,80,77
Katima_Mulilo,6,0,0,60,85
Oshakati,5,0,0,80,124
Rundu,0,0,0,70,52
Windhoek_CBD,0,0,0,150,118
Oshakati,0,0,0,80,86
Windhoek_CBD,0,0,0,150,157
Rundu,6,0,0,70,81
Katima_Mulilo,4,0,0,60,76
Oshakati,0,0,0,80,69
Rundu,1,0,0,70,83
Rundu,6,0,0,70,87
Oshakati,4,0,0,80,74
Katima_Mulilo,1,0,0,60,70
Katima_Mulilo,3,0,0,60,62
Rundu,3,0,0,70,63
Oshakati,6,0,0,80,96
Katima_Mulilo,3,0,0,60,59
Oshakati,6,0,0,80,101
Katima_Mulilo,5,0,1,60,105
Rundu,4,0,0,70,54
Rundu,6,1,0,70,210
Walvis_Bay,5,0,0,100,104
Walvis_Bay,0,0,0,100,92
Katima_Mulilo,2,1,0,60,130
Oshakati,5,0,0,80,111
Rundu,3,0,0,70,102
Rundu,3,0,0,70,82
Windhoek_CBD,0,0,0,150,151
Rundu,3,0,0,70,70
Walvis_Bay,1,0,0,100,77
Katima_Mulilo,1,1,0,60,173
Katima_Mulilo,2,0,0,60,84
Katima_Mulilo,3,0,0,60,56
Walvis_Bay,0,0,0,100,93
Katima_Mulilo,3,0,0,60,72
Windhoek_CBD,0,1,0,150,261
Rundu,4,0,0,70,78
Rundu,6,1,0,70,182
Windhoek_CBD,1,0,0,150,164
Rundu,1,0,0,70,75
Walvis_Bay,0,1,0,100,199
Windhoek_CBD,1,0,0,150,147
Windhoek_CBD,3,0,0,150,160
Rundu,6,0,0,70,87
Katima_Mulilo,0,1,0,60,170
Rundu,4,1,0,70,170
Katima_Mulilo,5,0,0,60,109
Rundu,6,0,0,70,67
Walvis_Bay,4,0,0,100,94
Rundu,2,0,0,70,62
Oshakati,5,0,0,80,108
Katima_Mulilo,0,0,0,60,81
Oshakati,3,0,0,80,104
Katima_Mulilo,0,0,0,60,49
Windhoek_CBD,3,0,0,150,142
Rundu,3,0,0,70,67
Oshakati,6,0,0,80,136
Rundu,5,0,0,70,98
Oshakati,4,0,0,80,65
Walvis_Bay,5,0,0,100,134
Oshakati,1,0,0,80,79
Walvis_Bay,2,0,0,100,100
Rundu,1,0,0,70,63
Walvis_Bay,3,1,0,100,174
Rundu,6,0,0,70,106
Walvis_Bay,1,0,0,100,87
Rundu,2,0,1,70,114
Windhoek_CBD,2,0,0,150,154
Katima_Mulilo,5,1,1,60,251
Katima_Mulilo,3,0,0,60,31
Rundu,6,0,0,70,113
Oshakati,6,0,0,80,124
Rundu,0,0,0,70,62
Rundu,4,0,0,70,103
Oshakati,2,0,0,80,61
