days_until_expiry,voucher_value,redemption_history_rate,beneficiary_engagement,notification_responsiveness,expiry_risk,will_expire
42,500,0.5086836571000797,0.6403806396907736,0.3950436851017427,0.48109444517999606,0
52,3000,0.8840535462550363,0.5360884886809073,0.4074849070525121,0.5148848305322468,0
34,500,0.8631477622013618,0.591706785941806,0.4975742681969055,0.3965315179878699,0
40,500,0.5984201039854578,0.3438737674689173,0.48551549142583156,0.40230215846416884,0
15,3000,0.7064391895516413,0.38929109295349706,0.5365319900285825,0.445330597662807,0
2,1000,0.872305356762826,0.7061247981345857,0.5504111224594929,0.7148772189766514,1
20,3000,0.9596264243766086,0.40951130280604425,0.5869252909714388,0.4935578779178126,0
36,1500,0.8410858176714863,0.719214619176505,0.5682250955003596,0.30321695671261206,0
33,3000,0.784897707931973,0.6936731217585982,0.6142686582582364,0.11147935526548236,0
25,3000,0.7105003309183762,0.6296539585268104,0.31303392755590737,0.44866026162866307,0
55,500,0.7730657267649474,0.6884497038308154,0.41761995167986876,0.3418854618358469,0
50,500,0.5595313464595184,0.6374350928604785,0.4832373954071983,0.21385010888311135,0
37,1500,0.6146817141067049,0.4830984492517221,0.5371133868237012,0.12983031435665326,0
2,500,0.6534334160882654,0.5531306237018361,0.48051844328559257,0.7748340933686746,1
38,500,0.8428145797871143,0.630531174774345,0.18927051316937463,0.38917162829769036,0
38,2000,0.829611397157936,0.8934512611380697,0.5715526901405965,0.1598220570846302,0
29,3000,0.6454076072027033,0.7039447999649346,0.6598596256931095,0.2657838289118858,0
7,500,0.8121581520937443,0.7311115526882009,0.5814705180959462,0.38478845020125996,0
26,2000,0.44764106116045566,0.4702737514970148,0.5532100888388535,0.5692377069602608,0
49,1000,0.6784717150746493,0.6102304353960731,0.43512510625095646,0.4578667044033896,0
42,1000,0.5702992111700451,0.4455445672250448,0.42740143504723394,0.5155252604849405,0
41,3000,0.4765020746741055,0.5409326993813671,0.48240161579468094,0.44069358534829334,0
30,2000,0.8202803101605336,0.5120603564078265,0.535429029022702,0.49057021350417795,0
24,1500,0.6696452810226062,0.6749200403595037,0.5468739372372565,0.4911452731278347,0
33,1500,0.759483917128783,0.3543706629758139,0.6307334615516851,0.3261249562705651,0
36,2000,0.735912191186242,0.5616437868787323,0.6732323557054014,0.2910920534030448,0
59,3000,0.7011086661649439,0.5008845472914362,0.5811538527999984,0.20019055479165798,0
7,1500,0.5932794433981717,0.586431765910836,0.43611076554470274,0.6945135644603702,1
44,1000,0.6857110443645866,0.21159523238355615,0.5175782506053509,0.385056104974302,0
50,1000,0.6843158807826073,0.686665180811293,0.30667182206411964,0.1851599411683542,0
34,3000,0.4659589826314062,0.5564087754198062,0.4961793519668039,0.5897763854631858,0
4,2000,0.5030439252657013,0.6264755333587291,0.1727405498073784,0.6419306361213462,1
26,500,0.634009500286713,0.8059859911216463,0.6629518196289266,0.4331626174156077,0
27,500,0.5303530300342987,0.5103637565837812,0.27111978897423283,0.7281884994352494,1
13,2000,0.8273569179051066,0.35321301136422434,0.26089423679225776,0.5572464826278061,0
46,1500,0.6284753877508623,0.6586873379550982,0.4587380528034039,0.3185290093842498,0
57,500,0.7057928339112524,0.5414357066583908,0.483199438723206,0.44821572785000674,0
45,2000,0.6679309809753321,0.2137353184833664,0.6695431163688548,0.306289094500873,0
34,500,0.8250285577965232,0.6873172862876618,0.5526575105639697,0.17035841840538155,0
17,1000,0.6233533446205288,0.5521416867886904,0.6965431762045763,0.3387474569348489,0
51,1500,0.715559568764586,0.3576967953556614,0.45177608457231166,0.4833287351849458,0
20,1000,0.7146514473978286,0.6618637837155521,0.4122252152712088,0.4924467748841568,0
15,2000,0.5979443608214937,0.6381709724348915,0.7049196741210638,0.3867253267695559,0
23,500,0.6651199692387276,0.7104705130581344,0.3033287136626733,0.6450656863534896,1
4,1000,0.7046712847777428,0.6259244814455756,0.3407919651931369,0.5743539417602218,0
56,500,0.833015217421622,0.6391471594044394,0.5093321150937234,0.2963698955754338,0
51,1000,0.5646570512191764,0.412036370937294,0.27017290123765675,0.2572064935754113,0
49,3000,0.7095964308425542,0.624623918860059,0.5112943870303136,0.170749147262859,0
36,1500,0.6291959367477231,0.7409385047444181,0.7574028922774853,0.38239207808333414,0
23,1000,0.9132493144447705,0.594575256741361,0.4402222368780946,0.2750222073240921,0
17,1000,0.8121551886618403,0.5745381885921681,0.5992507891772252,0.4024176912624802,0
4,1500,0.5413834723675316,0.5133740687610407,0.6116098602174136,0.6812135813390381,1
26,500,0.7330712538184637,0.5874299175522251,0.7793434707722962,0.2772062100732169,0
30,500,0.7721413797895577,0.6448938935007157,0.21448278843069626,0.5806018983895066,0
58,500,0.909935593987623,0.5069545059933331,0.6010900905413368,0.23681164863115906,0
35,1500,0.8495474456257797,0.8818809184402445,0.4715083721092547,0.3409284530892475,0
14,1500,0.794339895301577,0.6486266097794158,0.3538844217415523,0.4481010567142356,0
26,3000,0.7553648564301203,0.5474078813564991,0.7179172108562605,0.4014356068340887,0
7,500,0.6675731344279051,0.6039567340237473,0.5732743344412508,0.5901750624096038,0
38,1000,0.6567516002249467,0.5573486549790687,0.5251720676600091,0.23573613132504467,0
16,1500,0.5461713485554165,0.6060843333407283,0.22101740494319114,0.5208347287848021,0
32,3000,0.8255554728452287,0.6146671897028633,0.6319515321936364,0.2825989066538538,0
56,2000,0.736512221777162,0.5489474482339904,0.7012007734890381,0.31955253894339813,0
39,3000,0.8239526617767541,0.7764607238736859,0.7796036058286385,0.3351845155744096,0
11,1500,0.849025203092888,0.4366156256255435,0.43036856822758707,0.5348568179760474,0
14,2000,0.5856778402586299,0.7815578453714209,0.4457350808790771,0.3046724439354458,0
12,1500,0.5958229550105,0.46668074760066347,0.489134900865886,0.466540152801312,0
49,2000,0.6208374248281932,0.585463917084826,0.23055332052106875,0.354898105856181,0
33,2000,0.8134116725488341,0.5558922275440875,0.3565917709390899,0.4061514711316959,0
21,1500,0.41741064314674203,0.8642612648074163,0.5275766376246181,0.44824672091086865,0
49,3000,0.6921183591226906,0.8249664834268201,0.6250638239658323,0.3003319496473445,0
16,2000,0.6066529790898214,0.8070581664473988,0.3210180662126493,0.7540855278507432,1
39,1500,0.5060747002647058,0.5395578329724853,0.4895078570271654,0.6250130636290319,1
5,2000,0.5419800375842287,0.5591058267583764,0.3345181213422794,0.6108963147845488,1
6,1500,0.7207135136235485,0.4477463285547624,0.39982556988562434,0.6165969172918525,1
44,1000,0.6475768390595884,0.6752247047309391,0.6974892336432166,0.16619163728851621,0
59,1000,0.5751285061251592,0.587827388317102,0.33321759302079207,0.3501465798051229,0
23,500,0.6330285436293429,0.6439987522691669,0.5180064569729737,0.5514986689731386,0
26,1500,0.8201416061495972,0.5721012194776484,0.4675492755544032,0.5671978429500666,0
26,500,0.8450323359818096,0.8870274255834638,0.5471172692771268,0.4710924575995397,0
10,1500,0.6947134644722919,0.26451440437500007,0.5810230343184449,0.5371849067123502,0
30,1000,0.7380229143524794,0.6503562949262255,0.4064820627114284,0.4331671962272831,0
41,2000,0.7470401869595342,0.6655657707818377,0.46726359201976286,0.3555858036989186,0
33,500,0.6419173515686405,0.586503269191027,0.800737835336957,0.15260537624182227,0
16,3000,0.6865111907867827,0.7369018748962001,0.24057142135878395,0.4812486089565501,0
40,1500,0.7566210092767083,0.5463829222694518,0.6227959481239222,0.36763616221702194,0
35,500,0.7166028844020357,0.5078220844309375,0.327491517615068,0.5630997808635367,0
39,500,0.6905230599611639,0.7135741246435886,0.3538905638748815,0.2713579676265202,0
53,1500,0.4694634053081355,0.5744958364175617,0.5066408680890891,0.24392116065208047,0
21,1500,0.8473994234818985,0.6165090654096876,0.5004942945556449,0.511293949637296,0
1,2000,0.5102662055403638,0.5345260697379248,0.3605140986578092,0.7253765575480131,1
41,2000,0.9433252332353347,0.4062058454595764,0.5625637440585193,0.30807587461918845,0
25,1500,0.7398577500193642,0.7487296454752387,0.6061552955974926,0.4139018083975528,0
41,1500,0.6375504472987369,0.4754428212366548,0.6320643568477999,0.3229025648219441,0
9,1000,0.7658300561998861,0.6195058349845622,0.6538022626075732,0.5362545844729293,0
31,3000,0.8233359986927671,0.4297511536584084,0.3946563527869424,0.35541561831679513,0
24,1500,0.7872406594799701,0.38597598697172975,0.5526799579835482,0.524607921576755,0
1,2000,0.79099199280276,0.28925698832989366,0.5930276110281223,0.4953510999665145,0
13,3000,0.8681718022737384,0.8257956054046196,0.4061392159222006,0.5876704912816955,0
44,1500,0.8520132545165917,0.5737975830489017,0.8003488597966164,0.2143213158459321,0
2,1500,0.7071838512358118,0.8685926058880399,0.5385732521774579,0.5938445206145584,0
4,1500,0.47774556662705425,0.5606934259685932,0.47022540533304796,0.6904305602319295,1
13,500,0.790339034908987,0.5946379646324652,0.776443479429356,0.3237437591341743,0
3,2000,0.8307861230282122,0.5558397694575685,0.5706385009003697,0.5074982642626822,0
38,1000,0.774753261929264,0.7918208390503639,0.6233894843838219,0.4113798002629098,0
22,500,0.7159165430771814,0.7603297126974378,0.6862544484981355,0.49301603102688996,0
53,1500,0.5936192115211535,0.7766500151229077,0.7196022025064996,0.16090545206402218,0
36,3000,0.714921016179691,0.46770771500762603,0.44196229459660474,0.42412233137653593,0
59,3000,0.5245191919402709,0.6947251482084833,0.2758230050940752,0.14204428156280646,0
39,2000,0.6779231248338949,0.5909027884491009,0.3830542106414706,0.5945753555003931,0
47,2000,0.4805542037949377,0.7958109007849739,0.43804662564136954,0.4089031201491496,0
40,2000,0.8362704898707793,0.7589142743611605,0.4141491287242159,0.18011129040666002,0
30,1500,0.7184294698066842,0.3564797327154616,0.5369142722864549,0.8187598106304722,1
40,1000,0.4778587988338475,0.5786598707901179,0.5833572756875889,0.30066109106350225,0
14,1000,0.6994662656242995,0.7611965244635764,0.7144321004253344,0.5342367993180039,0
31,2000,0.5923653056773044,0.5425454159321599,0.7667650479433608,0.34687839714860863,0
35,1500,0.6539646471183005,0.2112684671304145,0.5652393943500928,0.5580441444101756,0
22,2000,0.881575802539549,0.3926374506599386,0.4487578256266401,0.505084265378478,0
20,3000,0.9418483292051145,0.6215455507209118,0.4971831682689939,0.49927914222449576,0
23,1500,0.6854013524407678,0.5699181416294989,0.6581742748741735,0.5117751105795845,0
42,3000,0.6358632026226286,0.8334594111742899,0.44369733165097125,0.27366119281509266,0
10,1500,0.801887648184538,0.5540505114004165,0.4036632197638416,0.5917823516902327,0
28,1000,0.599593711314084,0.7112352334726385,0.47395489451180267,0.4982845192543433,0
30,1500,0.7199174031557863,0.5316667195787765,0.4756926451206653,0.31669565328952565,0
21,1000,0.8363967226184205,0.637053552757883,0.5601286508582859,0.46593345112128126,0
51,500,0.8501445305399101,0.656155499785364,0.19916696760334626,0.16823123205949167,0
45,3000,0.9723700358484072,0.8650977736699472,0.5228576205215629,0.1554362653689888,0
54,3000,0.8660575888544138,0.7435453080768614,0.27446856069690007,0.14508822433818663,0
46,3000,0.5077219809420189,0.7175399372459593,0.5495802903725929,0.3669710576719727,0
39,3000,0.8575240259648871,0.5381128498001956,0.6511834237428658,0.4475599316139525,0
34,1500,0.4950449790881074,0.3612792975020686,0.41513840072631664,0.5937750331210607,0
28,3000,0.7907858767551944,0.8833723091600739,0.45464189155192086,0.43828078158235195,0
56,3000,0.62832184195181,0.7736620501756211,0.5849393200811039,0.19687090618695471,0
34,1500,0.5713191932627318,0.6146165901760118,0.6064585741327979,0.4357517080793142,0
36,2000,0.8539084631860198,0.7166013390875333,0.45612162448747445,0.4513806306326713,0
45,1500,0.6900377997284908,0.5691756954806958,0.3480426365357223,0.2988343262702475,0
30,1000,0.6802306794453924,0.5916861182678855,0.3664908834686638,0.7182274829852231,1
1,2000,0.6741921196247822,0.8625123909285045,0.45623456844057786,0.6495092266628996,1
5,500,0.8149516825451417,0.6986691327416261,0.5861433729379525,0.41993423055253193,0
5,2000,0.6952404774104641,0.5244630298368693,0.46654603013267104,0.4865404867597028,0
14,1500,0.6844423107875984,0.4281721921404454,0.39563412476619236,0.5031023008809646,0
29,500,0.7186434465548927,0.8174207194923938,0.8297201348313729,0.26571455088511936,0
52,2000,0.6186399997988669,0.5836588126904575,0.32807299871763207,0.28236532995797986,0
23,1500,0.7676915363131661,0.48633623729273434,0.6002519840610304,0.41760276705544597,0
54,2000,0.7837946573021793,0.2896479784449289,0.5493109202728458,0.0978596444161639,0
53,1500,0.595580468679319,0.5962440061605616,0.5168313194218517,0.28820335910944994,0
31,1000,0.4932071115422367,0.4680036862391941,0.25214671778407755,0.5919833618475703,0
24,500,0.4165364777782986,0.7075334394188352,0.5719733043198298,0.5795401797733923,0
20,1000,0.6002550601655621,0.5201342217814908,0.464730338340609,0.802680033547448,1
59,500,0.473225857620828,0.5821024081113495,0.413164835952472,0.28372742210604807,0
38,1500,0.7706267681418532,0.5951032983226804,0.5087217169695228,0.38725517083464606,0
27,1000,0.6475423454291082,0.5735440487783384,0.5549310763945431,0.619002289840558,1
17,3000,0.8101140235459771,0.7361754871441012,0.6652816471157308,0.4998103783542599,0
13,500,0.6026467797855314,0.5752970636753493,0.3891811465438773,0.5132425348552836,0
35,1500,0.5551232359431885,0.4745381489771584,0.8408022550593732,0.4332307618692612,0
55,500,0.8316994112296985,0.45253865634424745,0.6233327215288292,0.2588823739093884,0
42,1000,0.8201138234172004,0.5940489121020884,0.6367620004100225,0.3093030715489759,0
28,1500,0.8006647512730908,0.5035324439452199,0.3173456203437334,0.5405636315850085,0
46,1500,0.6948766613186843,0.6629754178330622,0.4574822158313898,0.34902091214665903,0
19,1000,0.5940480795023843,0.8929305117039971,0.35647544235584144,0.4119271192994046,0
4,2000,0.5845962112815282,0.6241491175853284,0.513044669470533,0.790099565742525,1
57,1500,0.6155306083144947,0.4402318415701002,0.5022831698772808,0.3996353362375714,0
20,1500,0.445516608374491,0.5374463087489684,0.41101612885931127,0.6005666925921198,1
4,500,0.5575797158181697,0.5093319355871493,0.7236702187514021,0.6644825213113317,1
1,500,0.6905020413239077,0.6230744846415072,0.5334891207042498,0.5752045102404869,0
57,1500,0.7259566119288511,0.436043192421215,0.33230071255891885,0.3870817875034367,0
7,500,0.8752981602714072,0.509847550838885,0.3754807858433523,0.5635372675784687,0
8,500,0.6634944665661191,0.5984253391402532,0.523553224721311,0.6175654774363182,1
20,1500,0.6169772313117494,0.39572735736625014,0.3528019455598472,0.6269463704087732,1
52,3000,0.8160315275821399,0.3946449459783422,0.6640713496636502,0.15528527433134562,0
42,1000,0.5141530761293668,0.862342131733341,0.594733769586479,0.5497483187572625,0
49,2000,0.8217671985968186,0.5145945328743396,0.3144155911884304,0.36442386735334503,0
36,500,0.6144583294221388,0.7585516617539217,0.5790966141960726,0.2969542504025831,0
17,500,0.6587413718472914,0.6908954006368282,0.44995252897576554,0.499931341032533,0
36,1000,0.7434064213749529,0.609153857710513,0.8339567575830661,0.3835277916584863,0
49,500,0.5109905778110719,0.5656506601954183,0.58546541125948,0.4172240034435395,0
17,1500,0.6157453718361658,0.7528875576395591,0.33770810613758495,0.5359344870896808,0
53,1500,0.7595267565649483,0.43968123907909656,0.37038671828409475,0.32541145293295437,0
7,500,0.5179772000540297,0.43957993743481083,0.3712743154866125,0.7991634695548404,1
34,1500,0.7961217898352067,0.5539095320574839,0.2781867082662161,0.4541215854917802,0
38,1500,0.9378354481485606,0.7832519541006527,0.5657540084277338,0.27662192156240284,0
46,1000,0.5728531547760254,0.3342684459866788,0.45101243981205746,0.3575269903110607,0
58,2000,0.7601156718879246,0.6418749161506256,0.4267654509258471,0.27264945077021885,0
49,3000,0.807195488815207,0.835229417042146,0.7325630389898586,0.0923143038484888,0
37,2000,0.7671747667891945,0.6896910887251735,0.6601377427272642,0.3877928897588041,0
19,1000,0.7377024214198972,0.7114321162620085,0.6161721178663842,0.443687705046011,0
47,1500,0.6828853778423365,0.7135110425897282,0.43426347836511736,0.4127431073869525,0
52,3000,0.6330360673270731,0.4677675475981741,0.653957355061068,0.46906887846345285,0
30,1500,0.8029315187683936,0.5657088520042902,0.41801562262862424,0.19592449948829582,0
14,500,0.8351778537800296,0.9258835682029124,0.48702900946036154,0.42442674698978955,0
8,2000,0.5942522382399045,0.4390074504716056,0.560877256967801,0.6109966440913885,1
25,1500,0.830875943823083,0.7846015033901859,0.7401228186316363,0.2804697476080739,0
4,2000,0.5313482648717784,0.5667338853890717,0.8454349085940635,0.6150715018271515,1
13,1500,0.7098427165312645,0.7606111409925156,0.6655866435821255,0.39856701615152496,0
11,500,0.6366383709442065,0.7852312854796918,0.5398008076300315,0.652857306010317,1
53,1500,0.5743813196393689,0.33882276711176423,0.5961649119080364,0.5430656950821773,0
30,3000,0.4880427442053769,0.3741757228132034,0.6984253184002076,0.6537665302631088,1
9,1000,0.8462595087850432,0.5061740924263223,0.6762537633795037,0.3726355262873442,0
48,1500,0.5394076508647969,0.6969176160051227,0.3613903980834371,0.44371910352177346,0
41,500,0.46978806862917055,0.7868967432482622,0.574022791692472,0.2908300010988306,0
23,1500,0.8600454093943474,0.3996083500704872,0.6094690332099959,0.44407018437555523,0
14,500,0.780981302235057,0.5810569876987975,0.5716328601898597,0.6264185967810207,1
24,500,0.6486470252720562,0.6779215857781838,0.21768060267845438,0.51573480806765,0
54,1000,0.4989123304094781,0.47297612113550036,0.706046369805207,0.18416626783891565,0
15,500,0.5948404748935979,0.5620656083260033,0.5687989347711392,0.430085974177624,0
33,1500,0.4699399542910185,0.6057734574418352,0.5246147658654735,0.5965863524928929,0
40,1000,0.6131995614965972,0.7120173803786011,0.6869172810697305,0.24836964310627846,0
13,2000,0.5888237379524506,0.5604019822137352,0.3927348857099794,0.6576538474954814,1
14,1500,0.8389562978441051,0.5604576907932394,0.6914255095090356,0.45536134316820437,0
43,500,0.8281210430313947,0.7323610726534541,0.4333582818202793,0.36210483628760526,0
3,500,0.5113491988221825,0.5304470500546465,0.43201596440661366,0.5563646376883875,0
37,1500,0.7658060659745034,0.4446176613196294,0.5741907926550548,0.4418347512407087,0
27,1000,0.6783106556975671,0.6881174561954988,0.3056294507337731,0.4857538329785434,0
10,1500,0.8724729927533535,0.6163719098752127,0.20998058710883635,0.40822484735886977,0
54,1500,0.4471925834370144,0.7112314065148785,0.6702484782116825,0.22033042123441912,0
52,1500,0.8822978180704403,0.5628732477965561,0.42205000421235367,0.32069277896873405,0
41,3000,0.9094106829975865,0.5239039362784854,0.4966471651950963,0.39237906537156164,0
11,1000,0.5616549824132523,0.8098550897811855,0.2407747061074114,0.5794629904129833,0
20,500,0.7797196112630723,0.47080329773836493,0.3044125789441737,0.7678796077127433,1
40,1000,0.7400828261195516,0.7040070122276918,0.20239257447647307,0.2831131687217725,0
5,500,0.8048153017198696,0.7681185275493168,0.683836228837848,0.33643868475889704,0
3,1000,0.6860802638076007,0.38077757251876926,0.44777286607158956,0.6508303735283527,1
50,500,0.8032282520456786,0.6293345160717077,0.49299401829772715,0.4439852309665713,0
41,1500,0.7662190108784082,0.5179642087453931,0.24898790369496504,0.395072829594162,0
57,1000,0.6881063782659934,0.5537667217021012,0.21352514511325374,0.26046191366337934,0
25,500,0.7300281476894978,0.5477797256506608,0.49987202911018347,0.4410262414274535,0
17,500,0.6560613613057753,0.5504726448932548,0.5089578572058208,0.6807065369331564,1
21,500,0.857812868408399,0.48199142205064627,0.7287422832937106,0.5372056801980488,0
23,1000,0.7773520358123698,0.5751257457756335,0.30624019763435556,0.6392467244048733,1
38,2000,0.7068747944757808,0.5693932286117964,0.49824872463626646,0.5124984454576045,0
45,3000,0.7537087055671408,0.620519989888269,0.4081716785645144,0.32501519919681,0
42,500,0.6076123548048378,0.5339939911143146,0.7284893810914767,0.41821885731567177,0
12,3000,0.7694382689680692,0.2553610917187639,0.4511328295306521,0.5243892032549599,0
17,2000,0.7910791082587783,0.6853469498592625,0.387668469136742,0.43655196587390993,0
42,1000,0.6576130995447136,0.6781800977503837,0.22279898679114782,0.4259514678756947,0
40,1500,0.7389093566078749,0.655652858834273,0.6387419477470976,0.3378772673630032,0
46,1000,0.6900766769421609,0.5833607818953169,0.5949398477083103,0.2547941850724324,0
59,500,0.8596347114099523,0.7117077417706915,0.21129028967609642,0.17711962285626237,0
11,500,0.5250760710937369,0.5877882831821916,0.4936433952221675,0.72864038886012,1
33,1500,0.697942394952148,0.3314634882188646,0.24869751381200195,0.5735811329801545,0
1,1500,0.7530642775434905,0.7565184950335978,0.4136655962403754,0.6404279567128522,1
48,3000,0.6418767877558604,0.6690756716702382,0.33813293096747526,0.2995757318566917,0
19,1000,0.7270847622587299,0.60112887298282,0.5388258785438893,0.5274577567784822,0
59,3000,0.6492125480435109,0.5099519412018261,0.6342420583696466,0.20418280646171932,0
33,1500,0.7328430560870078,0.8228940692346205,0.5266169669233051,0.3216904958894086,0
48,3000,0.6321390330814367,0.3340112925630368,0.3479755706605725,0.2536594583709115,0
16,1000,0.7834982862388864,0.23433303311910464,0.19212511170218705,0.7093122527343577,1
18,2000,0.9305460204168347,0.7908307872285052,0.5078426097390462,0.39822271468496556,0
5,500,0.6829399611042658,0.5940025472762352,0.2669459651546158,0.7312932455547103,1
9,500,0.6716726924661289,0.5997738266271249,0.7426653873094885,0.7287906617474098,1
32,500,0.7018299252854092,0.33573866455035917,0.5317725270062343,0.44426535892033353,0
33,500,0.6850239682354096,0.5764151658776462,0.3938513305727746,0.4714614988886411,0
18,3000,0.7769074308789982,0.7166994977615648,0.3740178195255299,0.4386357842552207,0
2,500,0.7751921885806271,0.7291517464990495,0.5751537964772783,0.5854429626982425,0
47,500,0.8041821863628094,0.5307557182293466,0.11808495418560408,0.47328011742199644,0
28,3000,0.8481705239332659,0.5032181579683916,0.4085147848973243,0.3485536358179584,0
9,1000,0.7231827759249719,0.8342055725149409,0.7439980349099508,0.33401315240503315,0
8,2000,0.6050548495201867,0.4217925244301242,0.4008650902009171,0.6101510713726254,1
46,2000,0.5979942505855675,0.7415102144672786,0.650126082907891,0.28674364012725917,0
56,3000,0.6767164903645457,0.6329734959314932,0.7927536381250853,0.23986919449450889,0
26,2000,0.733680413657548,0.5826118406202748,0.6672490287272478,0.20791490965007603,0
5,3000,0.5889739455872716,0.9192441806020106,0.6714306251657124,0.6090270339616196,1
1,500,0.8898507090452082,0.6951412957897228,0.54088105682687,0.6156318577403126,1
8,1500,0.6145111817569631,0.7928434993031522,0.2847826170916263,0.6535823879865065,1
29,1000,0.9035233163484468,0.5995582267863533,0.45471782564541563,0.45978107005968283,0
1,3000,0.5896206406171102,0.6469145949682283,0.6043974576833592,0.5752673206738311,0
59,500,0.7091417620915988,0.5522628817235223,0.6272780966580109,0.010979228692418214,0
35,500,0.7455531846858295,0.6755242367140339,0.8024219836897395,0.4114660120799023,0
45,500,0.7857521736105523,0.72203036527329,0.42619025232858476,0.4087104389237544,0
19,500,0.5869739750562369,0.5806514634846012,0.43127512675447205,0.4894004118433529,0
15,500,0.7015045665533298,0.6285471842262438,0.27058711251868117,0.639843508760937,1
41,1000,0.47787430433038275,0.7920477614269793,0.6094927799569418,0.2602081785188963,0
34,3000,0.6983360779413663,0.3389337201755767,0.5164323632223236,0.4280770055749352,0
45,1500,0.5314744754545832,0.7907833083473021,0.3969695837755226,0.49552688311331683,0
46,1500,0.7511117890121308,0.5832040500349102,0.7614479070690062,0.35900379094408724,0
31,3000,0.7023830089223337,0.7429767015459595,0.5511253794930008,0.3771761712328804,0
33,2000,0.6139638644962737,0.7177395443447139,0.6427518051755767,0.49399131873175756,0
51,1000,0.742796016946682,0.49202956915633933,0.7969090516930751,0.33431886600149263,0
31,1000,0.618079298409988,0.6521919043087558,0.48555218685781054,0.5266335683335542,0
36,1500,0.7629323533793669,0.6167896210827187,0.2597068558400576,0.5135170242752115,0
57,500,0.7217813201830927,0.4658844712243011,0.4164872998538089,0.2781292561534516,0
24,1000,0.4276034020052966,0.5803715566173675,0.5557918409387804,0.34489372079640745,0
3,1000,0.6475259418287925,0.7388892419050154,0.691495580368849,0.5335213042469474,0
35,500,0.7762943265059395,0.7267575266567046,0.478189097506699,0.41097886647252346,0
28,2000,0.737075578176124,0.7576289549822335,0.5817652018048739,0.37208260537761,0
32,1000,0.4171058343591969,0.5215846817424978,0.4002873543962795,0.45004444258969584,0
26,1000,0.8019994854584873,0.5249987479406119,0.43133107428727746,0.6772350872966962,1
57,2000,0.6665302525466155,0.6099230609933328,0.8673743463508956,0.20310845576623904,0
1,2000,0.8391834198583064,0.5376182918806099,0.4942916804148669,0.4911298588160024,0
51,1500,0.48753871022019596,0.45367402849758953,0.5804079271306343,0.3213801045296291,0
16,2000,0.8947514551093816,0.6206892214824313,0.6839797017594635,0.42320452392312335,0
3,1000,0.7547294482651151,0.39478114627936,0.5252453654724286,0.7030349741553936,1
22,2000,0.5063410332839966,0.4097996859252777,0.8003168747650793,0.7015892403847864,1
48,1000,0.47859342384307924,0.37024763745111733,0.7626785865544279,0.5034130809792199,0
53,1500,0.6457644668347946,0.6346981567987123,0.8184222345379586,0.30986030298437034,0
44,1000,0.9063653281602351,0.47513842562364966,0.6640110960932276,0.2981715418245332,0
15,3000,0.36213585885467925,0.5879495722665002,0.3114174312637113,0.6254639020659852,1
59,3000,0.7340955487158306,0.7307750006793547,0.5655023615661676,0.26437713159275056,0
30,1500,0.7083080076997769,0.5520834127215061,0.6215885033569296,0.4838682301211236,0
2,1500,0.6937624000073711,0.7773025876978754,0.546644954127609,0.5810077724019493,0
47,1000,0.595141292960054,0.6962117799995535,0.5169920245556896,0.18173557044546385,0
37,3000,0.8541204265991101,0.6650346455241323,0.4432529990866703,0.5096613247486071,0
13,2000,0.5304218939408039,0.6996005864999589,0.6700557896589792,0.561289105727024,0
54,1000,0.5961408954595655,0.6441968556053985,0.5217685261880355,0.23966405852618655,0
9,1000,0.842426678641549,0.7086838668478921,0.6696917094786472,0.5882748993846358,0
26,3000,0.6033824109904882,0.3481585089985298,0.6696376618636831,0.4851998953811803,0
58,2000,0.8777706524091834,0.40678209807365634,0.36546304256196793,0.19624040015517494,0
32,2000,0.7922981331429483,0.6865496058872471,0.7823244773977596,0.37642999745140665,0
57,2000,0.8169156032311765,0.8062470842597214,0.5908055819434875,0.1652430173251555,0
9,3000,0.7735853653681243,0.29928000768275936,0.483239177796405,0.5912055683349752,0
32,1500,0.8583104925108406,0.6054536599683248,0.706799676652197,0.24354249037507958,0
53,3000,0.7723340004164021,0.6761955467551707,0.32160504602852297,0.04229363260062363,0
40,1000,0.5796760164552177,0.4558962021725345,0.5345200238251822,0.35953400864065377,0
43,1000,0.8680973639999342,0.47231211177065524,0.5171553802047858,0.4751415013497341,0
53,2000,0.7442547274758784,0.7112412613506597,0.49078124730016,0.21502830988098415,0
25,3000,0.8336077423886197,0.39970036499973544,0.5938317113376176,0.31625323252898757,0
30,500,0.7734229066569622,0.6516316772769025,0.5254389571539875,0.41606126224119566,0
34,500,0.6288257006045743,0.5872473695096951,0.5717112471444917,0.4195116878310591,0
48,2000,0.7890265285212111,0.7038928382900742,0.23233945385822508,0.6083688696313985,1
29,1500,0.6041031181845609,0.6214927230055716,0.36812042191247957,0.45450538641159255,0
14,3000,0.6809626965283173,0.40345237054921124,0.2555122483021701,0.6074770517138598,1
8,1500,0.7251887847223479,0.7148996755412269,0.45652851387571375,0.5929886284725442,0
37,3000,0.8732165607693031,0.346263998143618,0.5328862629137653,0.4142191527784966,0
16,3000,0.6012898600696704,0.7249534340056106,0.4310610852826449,0.6289181278470029,1
32,1000,0.900858048198519,0.8399307137512873,0.6257858785756457,0.23251994417391317,0
26,500,0.51345056986718,0.33598043907898023,0.6201291347638046,0.46240288924363154,0
58,1000,0.8775921287056042,0.32557472995247244,0.455528577152057,0.3196445126496541,0
20,1500,0.7641826488883685,0.544234034004944,0.3547833343209354,0.6337348598324399,1
