amount,merchant_category,hour_of_day,day_of_week,device_type,location_type,account_age_days,category
713.8218783008529,4900,10,6,1,2,973,utilities
156.39128697700164,7832,21,4,0,2,867,entertainment
759.3733918114259,4900,7,4,1,1,695,utilities
177.18533454243197,7832,22,5,1,3,1039,entertainment
64.75669945229816,4121,8,0,2,2,1117,transport
383.5382714871067,5411,10,2,1,1,1101,groceries
602.1204733192292,4900,7,2,1,2,802,utilities
233.43945151970792,8011,14,4,1,0,397,healthcare
383.5553658945684,5411,17,4,1,3,1345,groceries
380.51084036479125,5411,10,1,1,3,1126,groceries
1519.9301130582198,8011,10,2,2,3,193,healthcare
68.13550312223805,4121,8,3,1,1,1138,transport
572.0234424799058,8011,12,4,1,3,236,healthcare
1401.4151928641875,8011,9,0,1,1,448,healthcare
140.03315644084824,5812,17,5,1,2,1716,dining
558.7450632785478,5311,10,3,1,3,1134,shopping
997.1816670533242,4900,17,2,1,0,1512,utilities
1109.8816187275763,8299,11,5,1,1,1494,education
4593.605587781076,8299,13,2,1,1,555,education
189.6868876345085,7832,20,5,0,2,939,entertainment
154.29374829152164,4121,11,3,1,2,1695,transport
179.5332535108629,8011,15,4,1,1,660,healthcare
1770.8088235170349,8011,14,2,1,2,543,healthcare
163.96287915473175,5812,13,3,0,3,640,dining
4369.895580531024,8299,15,1,1,1,1361,education
979.9741291580177,5311,18,3,1,1,1254,shopping
122.008372047738,4900,17,3,1,2,633,utilities
387.2995385593265,5411,17,2,1,2,1060,groceries
274.09427045737203,5411,14,1,1,2,1487,groceries
480.88203687109655,5411,9,1,1,1,1173,groceries
53.011067439876236,5812,11,6,0,3,837,dining
51.49056765270791,5411,10,2,1,0,953,groceries
46.577064044078554,4121,9,2,1,0,1273,transport
144.543525521719,5812,11,0,1,2,1374,dining
296.6003976270434,5812,19,4,1,2,798,dining
965.5966541366986,4900,16,2,1,1,1467,utilities
596.2030348690938,5311,12,4,1,1,1212,shopping
72.46049057057442,5812,14,0,2,2,1416,dining
126.32274498618416,7832,22,5,1,1,799,entertainment
405.50320570200563,5411,16,5,1,0,1665,groceries
74.61830500810558,5311,19,1,1,2,942,shopping
153.693057760025,4900,7,2,1,3,1761,utilities
1689.398982999631,8299,8,6,1,3,1270,education
137.517784831674,7832,21,1,1,1,375,entertainment
1257.5502730437513,8011,13,3,1,3,969,healthcare
736.1300079347417,4900,13,1,2,3,1607,utilities
267.148090769647,4900,19,3,1,0,1687,utilities
104.50843148660596,5812,17,5,1,2,529,dining
179.24785032115182,5812,13,1,0,1,1736,dining
274.8954511144263,5812,14,6,1,2,603,dining
869.4695706691114,5311,14,1,1,3,1246,shopping
189.77089992521752,5812,16,6,2,1,576,dining
987.7657028597463,5311,17,3,1,2,1717,shopping
3288.1373907968955,8299,12,3,1,1,1101,education
940.3117024653,5311,11,2,1,2,505,shopping
185.39818914321216,5411,9,4,1,2,557,groceries
3593.501601260905,8299,10,3,2,2,1599,education
1700.9425166370324,8299,8,6,1,0,41,education
217.7549838054937,7832,22,4,0,2,747,entertainment
187.2408480463226,5812,20,0,1,2,888,dining
231.0874145503517,7832,22,5,1,3,1113,entertainment
944.9171484674839,4900,16,2,1,3,868,utilities
858.3430301203297,8299,15,1,1,1,1766,education
2912.5232845073356,8299,10,5,2,1,1646,education
819.1508010241616,5311,17,6,1,1,1353,shopping
4942.662148836792,8299,11,1,1,1,934,education
195.79532236915827,8011,8,0,1,1,1786,healthcare
110.76986339745017,7832,20,2,1,2,481,entertainment
1872.819283436353,8011,14,6,1,1,1442,healthcare
212.21901653367073,7832,21,0,1,3,659,entertainment
228.6933052132914,7832,18,1,1,1,269,entertainment
103.7153232554129,7832,18,0,1,0,984,entertainment
227.51609551227065,7832,20,4,1,0,1429,entertainment
156.4262283005074,7832,22,6,1,1,760,entertainment
692.1158003706698,4900,7,4,0,2,2,utilities
751.2752800254634,8011,13,2,1,2,135,healthcare
206.48345780104555,5812,11,4,1,1,732,dining
723.7034784979699,8011,13,4,2,1,443,healthcare
199.16313991975616,4121,17,5,1,2,1822,transport
2896.4040905718016,8299,11,2,1,2,1603,education
166.3359785944168,5411,16,2,1,1,1819,groceries
203.36902260409275,7832,18,6,1,2,1288,entertainment
299.40016698005627,5812,15,0,1,2,14,dining
260.56663597105705,5812,15,0,0,1,1379,dining
91.23220776379645,4121,15,5,0,2,334,transport
497.61618995003664,5311,13,4,1,0,1119,shopping
129.37314381468647,5411,8,1,1,1,311,groceries
69.35510122306263,5311,17,2,1,3,1219,shopping
154.30359676863452,5812,20,2,1,1,764,dining
83.66881027371862,4121,12,6,1,1,364,transport
90.47291385041831,4121,8,1,1,2,1209,transport
30.28917907178041,5812,17,2,1,2,1133,dining
227.67397250688978,7832,22,4,1,1,1444,entertainment
138.30818738553126,4900,14,4,2,2,1425,utilities
245.76101134984881,5411,13,4,0,0,756,groceries
251.89404610040688,4900,7,6,1,1,1237,utilities
118.42232861965007,5812,16,5,1,3,442,dining
618.8470293636651,4900,18,5,1,2,521,utilities
657.756860308415,5311,15,4,1,2,1179,shopping
339.4478086711003,4900,14,6,1,2,1357,utilities
174.30913674322636,7832,22,1,0,2,696,entertainment
227.8115683696892,7832,20,4,0,1,1790,entertainment
93.48868558974918,5812,18,4,1,1,704,dining
118.95166162500898,7832,22,3,0,3,1664,entertainment
131.71654369864018,5812,16,3,1,2,1123,dining
134.20682706504206,4121,6,3,1,1,523,transport
529.9508160297511,4900,12,6,2,3,586,utilities
844.9177333121136,4900,10,6,1,3,991,utilities
2549.8874644467614,8299,13,1,1,2,1774,education
4455.9569789549205,8299,8,5,0,0,1118,education
164.2254871047995,5812,15,4,2,3,1438,dining
239.205666257081,4900,16,1,0,2,1552,utilities
97.28873747618897,5812,11,3,1,1,675,dining
101.06350441905926,5812,20,3,1,1,566,dining
163.02777395676645,4121,6,5,1,1,514,transport
384.7037839938208,4900,11,6,2,2,1262,utilities
230.99091760992306,5311,14,4,1,1,368,shopping
162.73572338310956,4121,13,2,2,3,1639,transport
89.23995215788491,5812,17,6,1,1,1307,dining
230.18564564029072,5411,9,5,1,2,535,groceries
119.64781406248723,4900,16,6,0,1,747,utilities
2069.3289452504664,8299,9,5,1,1,656,education
1898.9398906388979,8299,12,0,1,1,450,education
839.9449469533234,5311,12,1,1,1,955,shopping
194.38377218489092,7832,18,1,1,3,749,entertainment
1149.1199277709857,8011,15,2,1,1,1587,healthcare
1568.7672763420521,8011,15,4,1,0,1521,healthcare
160.92650522167943,4121,14,4,1,2,239,transport
134.2409920598348,7832,20,5,1,2,225,entertainment
499.44220273586683,8299,13,3,1,3,572,education
96.33702042417426,5411,15,5,1,2,511,groceries
373.37787728854505,5311,13,0,1,2,959,shopping
80.75717215771837,5812,13,4,1,2,308,dining
44.55890590506092,5812,13,1,1,3,970,dining
397.2310635286603,5411,13,5,1,1,604,groceries
736.0372037779391,5311,13,4,1,2,1239,shopping
250.06704421006782,4900,9,6,1,1,1230,utilities
139.7914028030109,4121,12,5,1,2,712,transport
117.07171019274747,4121,7,2,1,1,888,transport
282.42550419252603,5812,11,3,1,2,367,dining
263.0724508829474,5812,11,1,1,2,968,dining
203.07925762741937,7832,21,1,0,0,1474,entertainment
251.0901467306039,5411,10,5,1,0,1208,groceries
102.73694676610069,7832,22,0,2,1,1804,entertainment
145.03858842051153,5411,17,5,1,2,1731,groceries
230.33813351966893,7832,19,5,1,1,965,entertainment
149.64614908689074,4121,8,0,1,2,741,transport
364.2130467676886,5311,17,5,1,2,444,shopping
31.080935995246495,4121,11,6,2,1,1528,transport
458.1395402683038,5311,11,1,1,1,792,shopping
4492.898846205628,8299,9,6,0,2,39,education
65.39159311249954,4121,6,4,1,0,65,transport
252.26287535671983,5812,18,6,1,3,223,dining
4192.740624818435,8299,12,5,1,1,484,education
98.42955392783372,4121,15,1,0,1,127,transport
216.81873481446522,7832,22,0,1,3,123,entertainment
395.51970025655237,5411,12,6,1,0,103,groceries
109.40337404442526,5812,20,6,1,1,919,dining
578.9378369175694,4900,15,1,1,1,496,utilities
84.36876792389366,7832,21,6,0,0,467,entertainment
244.8128532180379,7832,22,5,1,2,369,entertainment
261.8647293669507,5411,14,3,1,1,1463,groceries
247.37120973471335,7832,21,6,1,1,990,entertainment
521.8120999632185,4900,16,3,1,3,762,utilities
2102.9850351710957,8299,11,4,1,1,1636,education
196.96931093362673,5411,10,0,1,0,1429,groceries
457.80196533993575,5311,17,4,1,1,1266,shopping
345.6463075747958,5411,11,2,1,1,1659,groceries
104.25409307164789,8011,14,4,1,3,667,healthcare
278.0296479194455,5812,20,6,1,2,1440,dining
1940.252733843243,8299,8,6,1,1,1641,education
173.75110849475624,5812,19,5,1,2,1529,dining
121.06393535431323,4121,8,2,1,1,1702,transport
908.1183674464236,5311,15,1,0,1,941,shopping
908.2000824159464,4900,16,6,1,1,315,utilities
290.70088243169255,7832,19,6,0,1,324,entertainment
145.80520207486595,4900,11,1,0,2,1097,utilities
176.52478021686161,4121,7,0,1,1,1020,transport
135.9647107347179,4121,12,2,0,3,1423,transport
1173.6885039488434,8011,16,1,1,1,1113,healthcare
1898.0089979514435,8011,11,0,1,1,462,healthcare
684.256663331668,8299,8,5,1,3,395,education
333.49942123533503,4900,7,5,1,3,1650,utilities
286.98031368017564,8011,16,1,1,2,416,healthcare
108.0961557056923,7832,22,1,1,2,1455,entertainment
4515.9068129568395,8299,8,6,1,3,376,education
63.829309333327814,4121,8,6,0,1,1314,transport
133.91983262054197,5411,10,5,2,1,182,groceries
166.4235244221715,7832,20,3,1,1,114,entertainment
83.9807386100795,7832,20,2,2,2,500,entertainment
867.3768486480891,5311,10,3,2,3,1363,shopping
24.03823355992847,4121,11,3,1,0,1016,transport
219.0991151037625,7832,21,3,1,3,784,entertainment
3873.965669240878,8299,10,4,0,3,18,education
3759.2580869223216,8299,10,1,1,3,34,education
271.59350476321526,5411,11,6,1,3,1603,groceries
373.67435006539307,5311,12,4,2,2,1220,shopping
584.6451021816401,4900,14,5,1,2,271,utilities
709.2113068603037,8011,13,6,1,1,1663,healthcare
106.53975212064992,4121,14,1,1,1,475,transport
1779.5199054210887,8011,8,2,0,1,1732,healthcare
2063.835631832207,8299,14,6,1,2,1576,education
304.9328057639631,5411,14,2,1,2,1646,groceries
518.1818248939164,8011,16,1,1,1,79,healthcare
91.6756284577922,5411,9,4,1,3,874,groceries
1928.91719481911,8011,13,1,1,3,1757,healthcare
150.25961649823253,4121,18,0,1,2,1278,transport
556.6044108436312,8011,9,6,2,0,507,healthcare
796.13381436682,4900,15,3,1,3,844,utilities
2095.887783566757,8299,9,2,2,2,935,education
957.6540625944054,5311,16,2,1,1,388,shopping
57.98694586817497,5812,14,1,1,1,363,dining
3822.714749629368,8299,13,4,0,2,1585,education
604.1080656961738,8299,10,5,1,1,440,education
866.1331191397579,8299,9,1,1,2,1229,education
477.708491683358,4900,12,3,0,1,570,utilities
173.51903852022735,5411,9,0,1,1,95,groceries
142.69550201170108,5311,10,5,1,3,440,shopping
866.1588053509928,5311,18,3,1,1,1560,shopping
871.1164944934104,4900,13,6,2,3,1811,utilities
286.75515209689326,7832,20,5,0,1,877,entertainment
1584.059121771904,8011,11,3,1,3,242,healthcare
68.16841063553389,4121,7,0,1,3,868,transport
57.80409679250513,4121,11,6,1,1,1283,transport
139.74459867908482,4121,17,3,1,1,1530,transport
4850.557805485218,8299,9,3,1,1,486,education
100.92407619539688,7832,19,0,1,2,826,entertainment
143.07354563753128,5411,16,4,1,1,573,groceries
322.3752682325096,5411,8,2,1,2,1221,groceries
757.990892214813,8299,11,6,1,2,1362,education
292.04332741938026,5812,14,6,2,1,1659,dining
168.28522575673549,4121,6,3,1,1,1578,transport
769.5034580234029,4900,19,2,1,2,1563,utilities
669.5667522756687,4900,6,5,1,2,220,utilities
58.00392127981271,5411,8,2,1,2,1688,groceries
52.44150888963103,4121,15,6,1,3,644,transport
237.97371870513444,7832,19,5,1,2,473,entertainment
403.08433117461044,5411,8,1,1,0,493,groceries
816.2537262000656,4900,15,5,1,1,63,utilities
251.58328282456603,5411,14,6,2,2,1219,groceries
395.6150246618083,8299,15,0,1,2,313,education
96.55448805503651,5411,8,3,0,2,913,groceries
438.41105320735306,5411,13,4,1,1,1471,groceries
90.96116451568275,5311,18,2,2,2,406,shopping
75.63020788849984,5311,16,1,1,2,398,shopping
858.4422926732113,4900,19,6,1,1,1195,utilities
1732.4828982694437,8299,10,2,1,2,1808,education
158.2417430551643,5812,11,6,2,3,1772,dining
4732.555804013288,8299,15,5,1,1,105,education
4721.252359308745,8299,14,4,1,2,251,education
463.37319359924294,5411,8,3,1,1,807,groceries
216.0982078580603,7832,22,5,2,0,302,entertainment
4825.355993339395,8299,8,6,1,1,842,education
112.14799944269286,4121,11,5,2,1,1607,transport
253.98249488315736,7832,19,0,1,1,697,entertainment
1492.3489294157064,8011,15,2,2,3,586,healthcare
152.34045936815545,7832,21,5,1,1,955,entertainment
286.01130907499765,8299,12,3,1,1,327,education
290.34846860004455,7832,18,0,0,3,746,entertainment
107.49982183154656,7832,19,3,1,2,538,entertainment
270.92934958324,4900,9,0,1,3,376,utilities
472.0680784274687,5311,12,1,1,0,403,shopping
681.8211851839623,5311,18,2,2,2,1209,shopping
577.7674486525715,8299,9,6,0,1,1783,education
1410.1387284472432,8011,8,1,1,0,71,healthcare
1020.7023184746017,8011,8,3,1,1,374,healthcare
88.15478417467902,4121,16,6,1,3,574,transport
1919.9612728047978,8011,14,1,1,2,154,healthcare
475.09806482492667,5311,11,3,0,2,1071,shopping
233.44123038275134,5812,19,5,1,1,210,dining
51.02935985751937,5812,19,2,1,2,633,dining
138.21528155352786,7832,18,0,1,2,421,entertainment
208.06310688121917,5411,16,2,1,3,1790,groceries
157.27304160691446,5812,14,1,1,2,1271,dining
859.5888741071096,8299,10,2,1,2,1378,education
1010.3634651321534,8011,16,4,0,2,1260,healthcare
431.8963393928938,5411,9,6,1,1,1438,groceries
174.44685439750754,7832,22,6,1,1,820,entertainment
3048.6583258675264,8299,14,2,1,1,195,education
775.9957082965674,8011,9,4,1,2,1542,healthcare
204.33066942234498,5812,11,3,1,2,128,dining
397.4124996444083,5411,17,5,1,1,1742,groceries
180.19562130431325,4121,8,5,1,1,1585,transport
1816.368551018552,8011,15,1,1,3,1772,healthcare
4676.081105119003,8299,15,2,1,1,1118,education
309.936533817397,5411,13,5,1,1,1145,groceries
799.5879488086874,8011,9,2,1,1,1610,healthcare
77.8811179094078,4121,13,1,1,1,1604,transport
840.5105800468681,4900,10,1,1,1,348,utilities
256.51449677447505,7832,20,0,1,2,1596,entertainment
126.08111449541039,7832,20,1,1,1,373,entertainment
99.55988448600668,5311,17,1,1,1,142,shopping
82.19974434592412,4121,15,3,1,1,1284,transport
1737.6656284265505,8299,15,6,1,2,1293,education
128.73757441491827,7832,19,0,1,3,297,entertainment
1949.1535797632155,8011,11,0,1,2,40,healthcare
2575.731136038932,8299,14,0,1,1,144,education
754.470346590599,8011,8,1,1,2,1769,healthcare
150.2156167290283,4121,8,6,0,2,1073,transport
1422.3392929492197,8011,14,3,1,1,898,healthcare
1145.697722151956,8011,10,0,2,1,78,healthcare
208.46548420368097,5812,11,4,1,2,3,dining
1907.2548364665543,8011,10,3,2,2,1084,healthcare
296.82818180093415,5812,12,6,1,1,38,dining
4668.371973332287,8299,9,6,1,1,80,education
79.11186268034943,4121,12,3,1,0,351,transport
171.2878149420594,4121,16,2,2,1,253,transport
872.2074068565267,4900,6,2,1,3,1318,utilities
156.84133528775538,5812,14,1,0,1,449,dining
213.99754802150852,5311,10,4,1,1,1421,shopping
130.99309821532725,5411,9,1,1,3,997,groceries
246.75517415456807,7832,18,6,1,2,1626,entertainment
99.67318619656095,4121,11,4,1,0,533,transport
156.0820561020472,5812,12,3,1,3,1428,dining
77.37752439116109,7832,18,2,1,1,1482,entertainment
119.15853154938037,4121,11,0,1,1,143,transport
264.313815399994,7832,18,3,1,2,1610,entertainment
978.2315143978509,4900,13,2,1,3,1783,utilities
1124.055824457567,8299,12,1,1,2,31,education
432.42185803491446,5411,15,2,1,1,1690,groceries
296.2529493414092,5812,19,0,1,2,1489,dining
502.58675884850146,5311,18,0,1,1,1174,shopping
2242.2164302768497,8299,14,3,0,3,1124,education
56.61115159672106,4121,14,3,1,3,605,transport
292.1232559994908,7832,22,4,1,1,648,entertainment
263.1960047138199,7832,22,5,1,3,1173,entertainment
35.81555719709385,5812,12,5,1,2,320,dining
190.17521683228057,5812,18,2,1,2,916,dining
198.15301922242955,4121,9,2,1,3,578,transport
131.0609270360886,4121,14,4,1,3,1394,transport
286.09564593539824,5411,13,2,1,2,1506,groceries
413.7981208374015,5411,10,6,0,2,857,groceries
902.2707552463165,8299,8,1,1,1,111,education
71.92027434068102,4121,17,2,1,3,857,transport
285.88533490740497,5812,17,4,1,1,805,dining
122.28104137972248,5812,15,0,1,2,1132,dining
60.863961474038454,5812,13,1,1,2,1005,dining
1175.1476396306864,8011,12,3,1,3,836,healthcare
570.7543493530544,5311,17,1,1,2,1637,shopping
85.35402735037171,5812,16,1,1,2,83,dining
131.6212499746557,5812,15,5,0,2,888,dining
257.5146565196923,5311,12,2,1,1,1193,shopping
2455.8223697789567,8299,8,1,1,1,1115,education
650.3483168387562,4900,17,1,1,1,538,utilities
1962.6873741012807,8011,14,1,1,1,1607,healthcare
184.00752043312485,7832,21,4,0,2,977,entertainment
109.51210082187261,4121,9,1,1,1,865,transport
789.4197127333748,8011,13,0,1,0,262,healthcare
285.50634680497626,5812,19,6,1,2,365,dining
195.5810427597314,4121,13,1,1,1,823,transport
709.8307704345552,4900,19,1,1,3,1796,utilities
672.9160998387499,8299,15,0,2,2,466,education
68.63604608223366,5411,9,6,1,1,1017,groceries
365.4748312430577,5311,10,0,2,2,1093,shopping
333.4044204451097,5311,18,0,0,3,1718,shopping
474.8790508302154,5411,8,4,1,2,544,groceries
97.81884624292834,5411,17,6,1,3,45,groceries
664.8227971473566,4900,15,1,1,1,1364,utilities
179.6147244878249,4121,12,2,1,1,1286,transport
38.55346482381961,5812,15,0,1,1,193,dining
367.61969973249376,5311,18,3,1,1,1295,shopping
392.9187788169258,5411,8,1,1,1,203,groceries
584.6953606010966,5311,10,1,1,2,557,shopping
137.27706629042046,4121,14,2,1,1,277,transport
1575.252889956682,8011,8,6,1,1,644,healthcare
277.1316369562619,4900,11,5,1,1,1580,utilities
641.9124589383424,4900,14,2,1,1,334,utilities
1485.221396827161,8011,13,5,1,0,362,healthcare
358.20514660350756,5311,10,1,0,1,1815,shopping
207.83522306546294,7832,21,0,1,0,130,entertainment
374.97799275567644,5411,11,5,1,2,1268,groceries
78.41634834706684,5812,19,3,1,1,1670,dining
1808.277236150091,8299,12,6,1,1,1762,education
609.7921558153879,4900,16,1,1,2,62,utilities
559.5037402259446,8299,12,5,1,1,1311,education
185.66720940518024,5812,16,4,2,1,796,dining
63.90136403341213,4121,12,6,1,1,1033,transport
404.4571754413463,4900,16,0,1,2,836,utilities
181.41428865166884,7832,19,0,1,3,1249,entertainment
86.04009482983481,5812,16,0,2,0,1713,dining
202.92440120378274,5411,17,3,2,1,111,groceries
110.28070787358794,5311,12,4,1,2,110,shopping
1152.1267041653373,8011,12,4,1,1,1819,healthcare
250.86733744163286,5812,12,3,1,3,313,dining
444.65368783747,5311,17,5,1,2,743,shopping
719.4894530387066,4900,11,5,1,1,310,utilities
785.828910680719,5311,13,5,1,2,1607,shopping
115.30138864413107,5411,17,3,1,1,768,groceries
2953.0336334181357,8299,15,3,1,1,1112,education
3626.872198682178,8299,8,6,1,1,1296,education
181.8347085123985,4900,16,3,1,3,210,utilities
259.90524023034783,7832,20,4,1,2,1527,entertainment
352.2226553015434,4900,7,3,2,3,968,utilities
244.82473801854005,5411,11,1,1,1,386,groceries
291.59795685211066,4900,12,1,1,1,1637,utilities
254.25917230832937,5411,15,6,1,1,1243,groceries
547.8893446321115,8011,9,4,1,1,416,healthcare
2346.1339662065766,8299,13,1,2,2,995,education
1008.754814325746,8011,15,6,0,2,1150,healthcare
2506.324878760119,8299,10,5,1,1,857,education
35.397215190455206,4121,10,6,1,2,1616,transport
1075.396772882754,8011,15,2,1,2,1124,healthcare
28.57605331368022,4121,16,3,1,2,1177,transport
437.5610508888602,5411,12,3,2,1,1359,groceries
96.16348168139294,5812,17,4,1,0,1199,dining
43.957129451656705,5812,16,5,1,2,846,dining
73.48255372591852,5311,14,6,1,2,37,shopping
1690.6044212641523,8299,10,1,1,2,364,education
888.5950518854889,8011,16,6,1,3,184,healthcare
247.13228009113357,7832,18,2,1,1,991,entertainment
721.6104991508741,8299,9,6,0,3,653,education
51.190456643263616,7832,21,6,1,2,1683,entertainment
512.2181503186177,4900,14,4,1,3,1480,utilities
177.03113333485072,4900,17,2,1,0,1057,utilities
48.73413805745594,4121,6,5,1,1,1399,transport
178.05743889322707,7832,22,5,1,2,958,entertainment
122.32124491376204,5812,19,1,1,3,1150,dining
78.36240907967785,4121,13,4,1,2,411,transport
574.8690401114037,4900,17,2,1,3,695,utilities
135.0833844329951,4121,11,4,1,2,1550,transport
114.6080557986973,5812,14,3,1,1,1403,dining
416.6940450477904,5411,10,0,0,2,323,groceries
166.35135888671536,4900,13,4,1,1,1072,utilities
193.14745873775178,5812,16,1,1,1,1582,dining
48.88103323583576,4121,17,6,1,1,840,transport
479.9732339915816,5411,8,3,1,3,1729,groceries
117.26884603507025,4121,12,5,0,2,1329,transport
721.7994733741335,5311,17,0,2,1,582,shopping
153.57311483163951,4121,11,5,1,2,1441,transport
982.2919691588114,5311,19,0,1,1,74,shopping
234.78928899402484,8011,13,3,1,3,1169,healthcare
362.5427580998313,8299,14,1,1,1,768,education
255.1715725332797,5812,14,6,0,1,569,dining
216.86813852966367,5812,20,1,1,3,693,dining
160.56300850268275,4900,9,3,1,3,40,utilities
446.7977602777481,5411,9,3,1,3,1636,groceries
199.81638478416306,4121,7,2,2,1,1790,transport
107.12944215608796,5411,8,2,1,1,380,groceries
158.42789489183224,4121,13,1,1,1,78,transport
589.2756909523141,5311,14,3,0,1,278,shopping
4229.81027064097,8299,11,3,1,3,1760,education
120.4029050723976,7832,19,5,1,1,922,entertainment
311.8223573245067,8011,8,5,0,1,1824,healthcare
368.3148295723553,4900,6,5,1,1,1475,utilities
514.5207263821176,4900,19,6,2,2,601,utilities
4576.65965271568,8299,8,4,1,2,1682,education
192.7889269486048,4121,9,4,1,1,370,transport
1386.0904916530415,8011,15,1,1,1,1490,healthcare
1086.9020814087328,8299,15,1,1,1,1310,education
443.9029847947821,5311,18,2,1,2,1672,shopping
237.46799015776318,4900,11,6,1,2,126,utilities
1016.8277520113185,8299,13,3,1,1,1499,education
58.43432057836964,5311,17,1,0,2,1005,shopping
1706.3478293921312,8011,14,1,1,3,1001,healthcare
1855.2293956117906,8299,15,4,1,0,976,education
278.74168001208216,7832,18,4,1,1,1442,entertainment
3959.198272802299,8299,8,5,1,3,1179,education
291.1014835006567,5311,18,6,1,0,782,shopping
120.76927652441475,7832,19,0,1,2,1730,entertainment
3496.146192381823,8299,9,4,1,1,1431,education
458.645031423246,5311,19,4,1,2,1450,shopping
119.55448837141289,4121,10,6,1,3,841,transport
573.1139514781315,8011,9,2,0,3,780,healthcare
867.2057564988477,4900,19,4,2,2,1591,utilities
4504.974926792114,8299,8,3,1,1,1779,education
392.49627095011806,5411,8,1,1,3,254,groceries
428.806776387483,5311,15,5,1,2,182,shopping
133.68373284145525,5812,13,2,1,2,1428,dining
2590.124713717494,8299,9,4,1,3,224,education
311.85226141661786,5411,13,4,2,1,1821,groceries
725.3046899439483,8011,13,6,2,3,318,healthcare
4501.8982553603155,8299,15,6,1,3,884,education
1576.8282244690417,8011,11,5,1,3,365,healthcare
225.24472515678855,5411,16,2,0,1,611,groceries
903.938571367951,8299,15,3,0,2,396,education
524.653508775033,8299,8,1,1,1,747,education
353.3074598701833,5311,14,5,1,1,1369,shopping
191.02813594879555,4121,18,0,1,1,1109,transport
119.19163546455923,4121,6,5,1,1,224,transport
2822.897403244704,8299,11,6,1,2,888,education
194.65123747697564,5812,15,3,1,2,1109,dining
4851.266404822989,8299,8,4,1,2,450,education
3489.3436145933883,8299,9,4,1,3,904,education
1307.1144922767141,8299,14,4,1,1,229,education
425.6435232017638,4900,15,2,1,2,366,utilities
173.66877160077235,5411,15,3,1,2,1375,groceries
22.751848961090285,4121,12,6,1,2,1369,transport
363.72671781762574,8011,12,1,1,1,1593,healthcare
2613.670280969635,8299,8,4,1,1,1597,education
62.43781574301076,4121,15,0,0,3,95,transport
898.836383449053,5311,13,0,1,1,955,shopping
1560.893908397854,8011,9,1,1,2,690,healthcare
194.47887526066478,7832,19,3,0,2,862,entertainment
44.2653443014068,4121,7,1,1,0,334,transport
218.26918159016256,5812,13,0,1,1,1347,dining
450.440475440767,5411,12,0,1,2,1633,groceries
4023.4410106916594,8299,12,0,1,1,870,education
784.4963639681,8011,14,4,1,0,320,healthcare
4654.523023345285,8299,12,4,1,2,1603,education
43.27019793323524,5812,11,4,1,1,552,dining
485.54944480233723,5311,12,5,1,0,249,shopping
127.9681539166169,5411,17,2,1,1,1745,groceries
178.3707985137463,4121,18,3,1,2,484,transport
860.3894188029496,5311,11,3,1,0,1296,shopping
299.369138075798,5411,9,0,1,2,1275,groceries
321.28005441026187,5411,10,4,1,1,1728,groceries
188.35421868050898,4900,8,1,1,3,144,utilities
891.55027730256,4900,19,0,1,1,607,utilities
139.0795668579406,5411,14,5,1,2,342,groceries
111.37717478552588,4121,10,2,2,0,93,transport
84.6752332987017,5411,14,2,1,3,722,groceries
176.285540614357,4121,16,5,1,2,893,transport
274.2540356108799,5311,14,6,1,0,1376,shopping
2760.845727187011,8299,11,2,1,1,427,education
212.1851463010954,8011,12,2,1,3,626,healthcare
169.56116516736034,5812,11,4,2,3,164,dining
197.0806196879092,5812,20,6,1,3,1079,dining
700.123534433144,4900,6,1,1,1,45,utilities
939.8648322698878,4900,7,0,1,0,1709,utilities
706.0017053223735,5311,13,3,1,0,1603,shopping
185.30601453035828,4121,6,1,1,1,1185,transport
1367.043674376331,8011,12,5,1,1,520,healthcare
998.115414183855,5311,14,6,1,2,147,shopping
251.37250067421223,5411,17,5,1,1,1822,groceries
679.9926113812757,5311,17,3,1,1,1401,shopping
264.7997252725287,7832,20,5,1,2,1011,entertainment
61.01712324240239,4121,6,3,1,2,1353,transport
396.98006436616254,5411,14,3,1,1,1530,groceries
448.8091254113855,5411,9,5,1,3,1796,groceries
111.60706929962134,4900,13,3,1,1,507,utilities
868.8807390250295,4900,15,2,1,2,1364,utilities
76.34600564929477,5411,13,5,1,1,827,groceries
937.9156603767365,5311,10,3,0,3,460,shopping
563.3326020162777,5311,16,5,1,1,1516,shopping
401.1715481168664,5411,9,4,1,3,46,groceries
251.88249275151045,7832,20,6,2,1,735,entertainment
145.21122206508048,5812,17,3,1,3,1579,dining
308.1875730476694,4900,13,1,2,2,25,utilities
416.58224108634505,5411,14,2,0,2,281,groceries
40.704630211655946,4121,6,1,1,2,695,transport
253.02002329115984,8011,13,5,1,1,419,healthcare
161.8634607361489,5411,15,6,1,2,1012,groceries
1450.3432979906217,8299,10,2,1,3,282,education
170.94629263862961,5411,12,2,2,2,1597,groceries
367.1249751321727,5411,9,4,0,2,823,groceries
178.22838535120462,7832,22,5,1,1,502,entertainment
240.04721313088655,4900,12,4,1,2,1033,utilities
1314.8178567072243,8011,15,4,1,0,483,healthcare
97.57280286389354,4121,13,5,1,3,1276,transport
1820.1501098746935,8011,8,0,2,1,1655,healthcare
1591.409758780648,8011,8,4,1,3,344,healthcare
499.32636673896894,5411,9,1,1,2,1632,groceries
93.524682522001,7832,18,5,1,3,72,entertainment
185.20409034287428,4121,7,6,1,3,436,transport
