user_id,tx_success_rate,avg_response_time_ms,support_ticket_count_30d,complaint_count_90d,notification_read_rate,feature_adoption_score,session_frequency,tx_volume_30d,failed_tx_count_30d,days_since_last_complaint,onboarding_complete,account_age_days,nps_score
USR_02406,0.6421,789.7,0,1,0.3764,0.787,4,3153.23,1,304,1,301,27
USR_02407,0.9367,308.7,0,0,0.8396,0.5062,9,5968.17,0,347,1,363,56
USR_02408,0.8093,808.5,1,0,0.4051,0.8109,8,4592.18,0,191,0,620,45
USR_02409,0.7844,695.1,0,0,0.7218,0.4225,8,6937.81,0,5,1,594,40
USR_02410,0.7916,667.9,0,1,0.3069,0.4655,8,2223.46,0,127,0,302,20
USR_02411,0.9438,602.9,0,0,0.5653,0.6046,13,1155.34,0,124,1,886,56
USR_02412,0.7834,438.0,0,0,0.6908,0.6601,3,17490.18,3,89,1,285,49
USR_02413,0.8383,691.5,1,1,0.5583,0.3091,9,2228.61,0,39,1,58,22
USR_02414,0.9035,900.5,0,0,0.6602,0.7545,4,613.51,0,180,1,928,44
USR_02415,0.8272,1248.6,1,1,0.0918,0.6163,9,2370.41,0,326,1,786,33
USR_02416,0.8215,590.5,0,0,0.3599,0.4198,6,523.32,1,147,1,563,42
USR_02417,0.7388,374.0,0,0,0.8919,0.52,7,16317.28,0,236,1,802,61
USR_02418,0.9593,761.2,2,0,0.6801,0.6514,8,772.53,0,259,1,673,44
USR_02419,0.9608,412.3,0,0,0.7901,0.1009,8,1856.76,1,47,1,897,41
USR_02420,0.4903,412.3,0,0,0.6846,0.8421,7,7377.67,0,156,1,360,34
USR_02421,0.9507,1136.7,1,1,0.6086,0.1987,3,2092.72,0,258,1,381,31
USR_02422,0.728,517.1,1,1,0.4043,0.2672,10,3727.25,2,65,1,608,12
USR_02423,0.9744,804.2,0,1,0.4794,0.9331,8,7919.5,0,133,1,366,36
USR_02424,0.9882,986.0,0,1,0.5758,0.0213,3,5553.83,1,165,1,32,30
USR_02425,0.9666,3210.2,1,0,0.7603,0.9348,4,1180.33,0,341,1,115,59
USR_02426,0.863,786.1,1,1,0.5796,0.0747,10,6391.39,0,284,0,378,14
USR_02427,0.6741,1081.3,0,0,0.4358,0.6034,2,16634.66,1,191,1,922,35
USR_02428,0.866,1592.1,1,0,0.5788,0.4417,9,790.06,1,101,1,742,41
USR_02429,0.8378,625.5,0,0,0.7191,0.8402,3,581.49,0,362,0,547,48
USR_02430,0.8522,595.7,0,1,0.4293,0.4377,13,2982.4,0,335,1,714,26
USR_02431,0.8143,620.7,1,1,0.748,0.7572,10,341.46,0,189,1,280,48
USR_02432,0.952,903.6,0,0,0.7451,0.6627,8,11224.9,1,302,1,644,57
USR_02433,0.7071,794.8,0,0,0.8974,0.4665,5,829.76,0,19,0,308,17
USR_02434,0.7921,685.2,1,0,0.8245,0.3373,17,6016.78,0,306,1,342,36
USR_02435,0.6634,1373.0,0,0,0.543,0.8088,13,1845.55,1,321,1,983,42
USR_02436,0.902,692.2,1,0,0.625,0.2658,8,10579.62,1,13,1,790,36
USR_02437,0.9476,701.3,1,0,0.3229,0.7044,8,2828.83,1,235,1,646,47
USR_02438,0.9558,577.1,0,0,0.2314,0.297,6,753.37,1,311,1,762,42
USR_02439,0.7355,440.7,0,0,0.491,0.7277,8,2516.05,0,26,1,322,45
USR_02440,0.8693,485.9,0,1,0.4688,0.5027,7,995.81,0,156,1,517,24
USR_02441,0.945,500.6,1,0,0.7871,0.2673,10,9935.81,1,219,1,978,42
USR_02442,0.8032,758.1,2,0,0.9032,0.4387,5,500.51,0,64,1,254,28
USR_02443,0.7936,1211.1,0,0,0.8509,0.7792,12,3252.78,0,62,1,545,45
USR_02444,0.9468,520.6,0,0,0.8284,0.3372,10,10898.19,0,308,0,752,31
USR_02445,0.8634,546.1,0,0,0.6587,0.5488,17,2394.44,0,86,1,311,47
USR_02446,0.9879,646.8,1,0,0.7686,0.7041,3,5367.24,0,40,1,880,50
USR_02447,0.9346,321.7,1,0,0.6857,0.3674,9,5517.23,1,312,1,705,39
USR_02448,0.8121,489.6,1,0,0.5789,0.6089,10,752.41,1,56,0,539,44
USR_02449,0.9746,351.8,0,1,0.3133,0.7768,13,1700.58,0,323,1,284,34
USR_02450,0.7969,365.3,0,0,0.4541,0.586,6,8722.48,0,271,1,172,45
USR_02451,0.9368,625.3,1,0,0.7095,0.5149,7,3933.64,0,235,1,77,40
USR_02452,0.9238,739.7,0,1,0.678,0.331,9,9108.82,1,317,1,342,37
USR_02453,0.8561,534.9,0,0,0.5584,0.5633,10,1810.24,0,18,1,291,50
USR_02454,0.8755,288.6,1,2,0.5699,0.2818,9,44506.16,2,183,0,36,5
USR_02455,0.8614,1015.2,1,1,0.4031,0.3896,2,698.6,0,138,1,339,20
USR_02456,0.8911,832.9,0,0,0.3639,0.4475,6,5012.76,0,153,1,607,33
USR_02457,0.906,825.3,1,0,0.9214,0.4302,6,4552.71,1,243,0,882,42
USR_02458,0.9042,695.0,1,1,0.5223,0.6321,11,9836.35,0,188,0,353,30
USR_02459,0.8001,656.1,1,0,0.5794,0.2009,11,4947.36,0,156,1,256,27
USR_02460,0.5568,1237.9,2,0,0.8706,0.7879,5,2175.74,0,216,1,555,21
USR_02461,0.939,725.5,0,0,0.665,0.7024,3,1411.19,0,360,1,752,43
USR_02462,0.8874,665.2,0,1,0.4708,0.4751,5,2545.26,0,262,1,239,45
USR_02463,0.8237,388.2,2,1,0.7977,0.2717,5,2635.75,0,245,1,820,37
USR_02464,0.8992,433.1,1,0,0.7363,0.4261,6,1717.79,0,19,1,486,29
USR_02465,0.7152,788.3,0,0,0.6959,0.892,9,3184.11,0,123,1,242,47
USR_02466,0.8154,700.4,0,0,0.3724,0.8133,9,1337.81,0,237,1,994,52
USR_02467,0.9262,332.5,0,0,0.7961,0.184,6,1277.0,0,362,1,375,42
USR_02468,0.9257,1088.9,1,0,0.1491,0.1747,11,206.41,0,140,1,685,30
USR_02469,0.8874,568.8,1,0,0.9074,0.4551,5,3908.74,0,72,1,434,41
USR_02470,0.8883,538.0,1,0,0.7007,0.4652,5,1683.94,0,31,1,290,30
USR_02471,0.9178,654.5,0,0,0.6679,0.5576,8,4225.26,0,239,1,717,49
USR_02472,0.7189,870.4,1,1,0.6378,0.7047,4,6003.88,1,280,1,408,32
USR_02473,0.8495,425.1,1,0,0.8916,0.6216,10,10572.29,0,202,1,304,48
USR_02474,0.658,517.4,0,0,0.4862,0.3864,8,5928.82,0,267,0,837,21
USR_02475,0.8681,491.9,0,1,0.8441,0.4611,9,9870.61,1,364,1,809,41
USR_02476,0.5768,485.0,1,1,0.2968,0.5975,8,932.49,0,47,1,588,21
USR_02477,0.5916,432.7,1,0,0.375,0.7485,6,5180.89,0,143,1,323,40
USR_02478,0.8739,818.0,1,0,0.5922,0.097,6,549.67,0,178,1,949,38
USR_02479,0.8854,1043.5,0,2,0.3425,0.6115,9,724.22,0,164,0,870,22
USR_02480,0.9313,723.9,0,0,0.716,0.4792,9,1657.71,0,129,1,799,40
USR_02481,0.8344,613.6,2,0,0.7097,0.5439,6,5326.13,0,357,1,786,38
USR_02482,0.7964,707.6,1,0,0.8456,0.2251,10,3705.91,0,107,1,257,31
USR_02483,0.596,214.3,0,0,0.9414,0.4476,5,4688.68,0,209,1,345,27
USR_02484,0.7481,495.2,1,2,0.3654,0.0353,10,6726.82,0,354,0,257,4
USR_02485,0.9006,1221.3,0,0,0.7007,0.6411,6,2656.96,0,28,1,998,40
USR_02486,0.9202,1115.9,0,0,0.4211,0.6022,5,856.2,0,26,1,638,46
USR_02487,0.8473,827.7,0,1,0.8025,0.5638,7,1377.68,0,334,1,188,32
USR_02488,0.9257,382.1,0,1,0.395,0.6014,2,11554.61,0,304,1,846,45
USR_02489,0.9818,884.9,0,1,0.4724,0.7641,10,9103.43,0,351,1,491,50
USR_02490,0.6469,344.9,2,0,0.6085,0.774,6,12754.98,0,128,0,197,33
USR_02491,0.9679,708.5,1,0,0.6729,0.3427,12,1644.5,1,5,1,190,47
USR_02492,0.7488,673.3,1,1,0.8496,0.5472,7,1538.47,0,92,1,578,17
USR_02493,0.9417,1061.2,1,0,0.7265,0.4916,10,4769.85,0,173,1,743,16
USR_02494,0.8202,590.3,0,0,0.8803,0.1733,7,1421.55,0,323,0,716,43
USR_02495,0.9929,575.6,0,0,0.709,0.7081,16,1168.15,1,26,1,153,44
USR_02496,0.7479,2135.4,0,0,0.8197,0.4766,6,8141.61,0,68,1,391,46
USR_02497,0.8421,508.4,0,0,0.3289,0.2218,3,936.09,0,152,1,234,32
USR_02498,0.6726,409.8,2,1,0.4331,0.4101,9,4737.63,0,111,1,406,19
USR_02499,0.7654,1256.2,1,0,0.7615,0.6829,6,1500.77,0,97,1,176,45
USR_02500,0.8538,1775.6,0,0,0.5353,0.6398,9,831.71,0,216,1,829,51
USR_02501,0.8517,674.1,2,0,0.6461,0.4367,7,415.35,0,355,1,132,21
USR_02502,0.7715,1292.7,0,0,0.4681,0.7553,4,2455.46,0,218,1,997,46
USR_02503,0.8379,1549.6,0,0,0.4599,0.8562,7,2650.79,0,202,1,927,35
USR_02504,0.9715,1002.6,0,0,0.7393,0.2367,5,689.25,0,22,1,667,45
USR_02505,0.7584,912.6,0,0,0.834,0.5081,11,7380.26,0,364,1,886,48
USR_02506,0.8275,708.1,0,0,0.7988,0.8678,12,1267.68,1,280,1,315,55
USR_02507,0.8941,752.6,0,1,0.5308,0.5665,9,430.9,0,70,1,869,28
USR_02508,0.652,347.7,1,0,0.6221,0.8925,9,4025.73,1,225,1,377,31
USR_02509,0.8983,675.0,0,0,0.6587,0.1962,10,2353.1,1,212,1,189,24
USR_02510,0.7826,676.1,0,0,0.4554,0.25,4,1562.39,0,55,0,698,32
USR_02511,0.935,542.3,0,1,0.9297,0.1933,11,368.65,0,218,1,647,28
USR_02512,0.7665,1244.9,1,0,0.4359,0.199,13,767.96,1,55,1,500,20
USR_02513,0.7931,465.9,0,0,0.4942,0.6023,4,2469.59,0,56,1,45,46
USR_02514,0.9307,485.4,0,0,0.5323,0.5066,11,700.02,1,228,1,212,39
USR_02515,0.9535,1162.6,1,0,0.417,0.74,7,45118.51,0,271,1,413,48
USR_02516,0.7821,493.4,2,0,0.4611,0.6546,8,23773.18,0,18,1,384,27
USR_02517,0.697,607.9,0,0,0.5963,0.3845,11,2709.59,0,34,1,883,29
USR_02518,0.8909,497.0,1,0,0.5604,0.6262,6,37248.1,0,126,1,785,26
USR_02519,0.6749,872.8,0,0,0.6458,0.222,6,7455.79,0,157,1,535,20
USR_02520,0.759,915.9,3,2,0.6844,0.6345,8,3348.21,0,95,1,230,11
USR_02521,0.6958,1109.3,1,0,0.9234,0.7668,9,499.33,0,6,1,370,35
USR_02522,0.9627,598.5,0,0,0.6026,0.1933,4,1953.68,0,104,1,126,36
USR_02523,0.8329,648.7,1,1,0.5631,0.5873,11,6607.17,0,88,1,854,24
USR_02524,0.9127,2051.6,0,1,0.8886,0.8377,5,2981.06,0,22,1,333,47
USR_02525,0.9749,424.5,0,0,0.6662,0.2974,7,1476.2,0,21,1,262,52
USR_02526,0.7787,645.4,0,0,0.8784,0.6708,9,3016.72,2,140,1,448,50
USR_02527,0.8436,1071.8,1,0,0.9178,0.0901,5,4657.46,0,150,1,786,39
USR_02528,0.797,506.8,0,0,0.6174,0.3023,6,2480.66,0,247,1,765,40
USR_02529,0.8849,1458.1,0,0,0.6138,0.3087,11,2291.75,1,111,1,914,35
USR_02530,0.9839,699.9,0,1,0.5724,0.584,10,3254.53,0,25,0,664,45
USR_02531,0.9581,662.3,1,0,0.9166,0.5124,11,4209.34,0,57,1,65,41
USR_02532,0.8986,492.0,1,0,0.3475,0.6538,6,3888.85,0,115,1,295,39
USR_02533,0.8932,833.5,0,0,0.4107,0.6492,10,1479.81,1,5,1,153,52
USR_02534,0.9249,400.6,0,0,0.3966,0.8219,12,2558.12,0,342,1,754,48
USR_02535,0.7641,368.0,1,0,0.3522,0.6463,3,2790.44,0,273,1,216,35
USR_02536,0.7562,444.5,1,0,0.49,0.7968,14,3789.6,0,188,1,860,34
USR_02537,0.627,1085.9,0,0,0.412,0.5919,5,1672.31,0,255,1,671,51
USR_02538,0.8362,948.4,1,1,0.8021,0.5563,3,2093.16,0,246,1,534,31
USR_02539,0.9745,1051.1,1,0,0.4357,0.3812,6,12601.93,0,312,0,894,27
USR_02540,0.874,618.8,0,0,0.5025,0.5722,13,1095.67,0,21,1,117,36
USR_02541,0.8682,1135.0,0,0,0.8936,0.227,7,2471.89,0,94,1,603,34
USR_02542,0.6555,750.6,0,0,0.523,0.5824,9,663.82,0,349,1,403,37
USR_02543,0.7585,1670.0,0,0,0.3873,0.4779,5,3700.28,0,123,1,643,23
USR_02544,0.9878,341.4,1,0,0.9321,0.6208,10,2985.08,0,74,1,892,64
USR_02545,0.8001,798.2,0,1,0.8605,0.4841,5,2072.18,0,248,1,409,38
USR_02546,0.9034,243.3,1,0,0.7784,0.7878,6,5665.29,1,331,1,952,68
USR_02547,0.8987,1124.1,0,0,0.3584,0.4416,5,1351.2,1,318,1,284,43
USR_02548,0.9392,442.6,0,1,0.7058,0.5546,13,7265.75,0,187,1,748,47
USR_02549,0.7587,1153.7,0,0,0.6395,0.5983,4,3887.85,0,32,1,739,19
USR_02550,0.8545,493.7,2,0,0.4052,0.3053,8,5680.04,0,187,1,331,25
USR_02551,0.7696,679.8,3,0,0.6041,0.9238,10,951.54,0,199,1,757,34
USR_02552,0.6104,691.6,0,0,0.7448,0.303,11,10708.41,0,16,1,531,48
USR_02553,0.8572,936.6,0,0,0.5469,0.3067,10,6817.56,0,210,1,846,43
USR_02554,0.9571,726.8,0,0,0.2629,0.3542,11,553.91,1,270,1,90,44
USR_02555,0.9956,487.4,1,0,0.4302,0.8538,17,2793.49,0,7,1,414,32
USR_02556,0.9706,730.3,0,1,0.4502,0.3864,4,1394.86,1,328,1,559,26
USR_02557,0.711,823.4,0,0,0.8575,0.2563,9,962.86,0,29,1,346,43
USR_02558,0.8946,845.8,0,0,0.3956,0.6454,9,1589.88,0,45,1,272,50
USR_02559,0.9179,620.3,1,0,0.2331,0.8961,11,2711.43,0,69,1,306,34
USR_02560,0.6254,162.0,0,1,0.7389,0.1031,5,6580.83,0,353,1,949,13
USR_02561,0.795,728.2,3,0,0.8831,0.9127,10,2402.82,0,333,1,354,34
USR_02562,0.9371,275.8,0,0,0.3569,0.4258,6,7300.08,0,241,1,611,42
USR_02563,0.9685,614.6,1,0,0.4361,0.6608,8,42848.6,0,49,1,160,64
USR_02564,0.9788,732.8,0,0,0.7321,0.7057,3,30573.38,2,52,1,213,42
USR_02565,0.9468,280.3,0,1,0.4646,0.3049,14,3124.66,0,179,0,628,15
USR_02566,0.7763,759.8,0,1,0.7433,0.4656,7,18391.6,0,303,1,306,30
USR_02567,0.8161,476.8,1,0,0.8596,0.7345,9,5301.25,0,37,1,571,36
USR_02568,0.9252,384.0,0,0,0.7934,0.1631,6,1788.41,1,67,1,60,37
USR_02569,0.8885,221.4,0,0,0.9128,0.5809,12,25914.99,0,266,1,236,51
USR_02570,0.8062,348.3,3,0,0.5547,0.4916,11,797.69,0,42,1,843,22
USR_02571,0.9325,609.4,0,0,0.3086,0.4593,8,1743.61,0,224,1,164,44
USR_02572,0.6914,823.8,0,1,0.7878,0.7044,6,4624.35,0,259,0,427,19
USR_02573,0.8245,831.0,0,0,0.8629,0.5617,13,7731.92,1,236,1,986,47
USR_02574,0.8655,371.7,0,1,0.5789,0.4187,6,11243.85,0,363,1,237,33
USR_02575,0.936,536.2,3,0,0.6206,0.6895,6,5271.74,1,232,1,81,18
USR_02576,0.829,493.0,1,0,0.5916,0.3041,3,3351.38,0,240,1,47,45
USR_02577,0.6072,770.6,1,0,0.3804,0.3375,7,3184.25,0,21,1,534,24
USR_02578,0.9953,1331.2,1,1,0.4869,0.8186,1,549.13,2,116,1,741,51
USR_02579,0.8979,797.0,0,2,0.6689,0.9163,6,5115.39,0,253,1,943,28
USR_02580,0.9631,429.2,2,1,0.3518,0.302,5,7432.11,0,218,1,231,20
USR_02581,0.7937,440.4,0,0,0.8318,0.6455,9,6162.96,0,233,1,364,47
USR_02582,0.9699,1072.5,0,0,0.5172,0.2772,7,6526.03,0,34,1,539,47
USR_02583,0.7449,295.0,0,0,0.6338,0.6624,6,1906.84,0,324,1,831,50
USR_02584,0.6915,315.5,0,0,0.7677,0.3345,6,7284.01,0,325,1,50,46
USR_02585,0.9139,684.9,0,0,0.7268,0.576,4,3656.92,0,239,1,667,50
USR_02586,0.9501,563.1,1,0,0.3597,0.9505,4,2081.34,1,335,1,135,30
USR_02587,0.7495,575.0,0,0,0.8485,0.2311,11,10087.58,0,342,1,697,41
USR_02588,0.7778,451.9,0,0,0.4433,0.7765,7,2747.31,0,267,1,327,43
USR_02589,0.8993,424.3,1,0,0.4906,0.3567,8,4817.89,2,234,1,463,47
USR_02590,0.6809,912.4,0,0,0.8805,0.3541,3,3062.2,0,302,1,116,45
USR_02591,0.9126,1413.7,2,0,0.4951,0.1946,5,2822.47,0,287,1,756,40
USR_02592,0.8767,432.5,0,1,0.6416,0.3942,9,7553.41,0,329,0,885,38
USR_02593,0.951,898.1,0,0,0.8648,0.264,6,1483.86,0,341,1,595,49
USR_02594,0.9749,1218.6,0,1,0.4453,0.4399,8,790.8,0,255,1,426,39
USR_02595,0.9051,1053.7,0,1,0.5105,0.6984,7,417.38,1,76,1,916,42
USR_02596,0.987,655.6,0,0,0.1666,0.6311,7,5087.04,0,96,1,124,48
USR_02597,0.6818,282.4,0,1,0.7773,0.2814,10,13801.61,0,154,1,216,28
USR_02598,0.9406,438.2,0,1,0.7548,0.8614,7,2893.63,0,315,1,91,39
USR_02599,0.5494,511.2,1,0,0.8159,0.3553,7,50000.0,0,13,0,198,18
USR_02600,0.9255,1883.7,0,0,0.6344,0.7978,11,2443.14,0,99,1,420,44
USR_02601,0.8249,422.9,1,0,0.7785,0.2516,12,5596.46,0,317,1,715,29
USR_02602,0.5808,961.5,0,0,0.3329,0.1145,4,1404.25,2,154,1,290,31
USR_02603,0.7953,343.3,0,0,0.9159,0.549,18,1266.34,0,27,1,714,37
USR_02604,0.8567,720.9,0,0,0.4901,0.4995,9,2795.97,1,134,1,817,45
USR_02605,0.9266,634.6,0,0,0.654,0.9211,10,1163.64,0,303,1,564,50
USR_02606,0.9253,308.9,0,0,0.7146,0.7502,10,1851.29,0,86,1,847,55
USR_02607,0.6991,299.7,0,1,0.9196,0.2108,3,949.56,1,11,1,322,29
USR_02608,0.9658,624.8,1,0,0.4346,0.1769,7,16528.58,0,340,1,63,37
USR_02609,0.8088,582.3,1,0,0.3665,0.0865,3,3186.36,0,197,1,482,18
USR_02610,0.94,822.9,1,1,0.8651,0.5719,9,702.81,0,335,1,384,35
USR_02611,0.668,363.4,1,0,0.7275,0.238,9,16029.5,0,34,1,629,29
USR_02612,0.7535,242.7,0,0,0.7808,0.5538,7,1382.74,0,56,1,618,38
USR_02613,0.8352,983.4,0,0,0.2051,0.9261,5,8875.55,0,301,1,116,46
USR_02614,0.9509,961.3,1,1,0.4801,0.556,6,919.59,0,90,1,73,37
USR_02615,0.9589,1032.1,0,1,0.9471,0.6497,5,699.44,0,315,1,701,47
USR_02616,0.8132,485.7,0,0,0.8581,0.8365,5,7027.37,1,26,1,213,55
USR_02617,0.6974,309.3,0,0,0.6734,0.3621,9,4577.52,0,111,1,951,36
USR_02618,0.7251,376.5,2,0,0.5138,0.8542,4,6273.6,0,50,1,589,40
USR_02619,0.8677,915.0,1,0,0.4993,0.1621,14,4564.78,0,266,1,81,42
USR_02620,0.8394,1138.7,0,0,0.585,0.6172,11,977.78,1,26,1,141,44
USR_02621,0.9374,1385.9,1,0,0.3515,0.2541,10,8036.63,1,83,1,285,30
USR_02622,0.7678,828.7,1,0,0.4022,0.8944,13,4084.29,0,320,1,69,41
USR_02623,0.9177,373.3,0,0,0.8323,0.7103,10,1301.62,1,59,1,264,41
USR_02624,0.9341,526.8,0,0,0.6562,0.4595,6,577.56,0,361,1,786,47
USR_02625,0.9965,547.8,0,0,0.4573,0.5152,6,522.1,1,170,1,469,43
USR_02626,0.7637,705.6,1,1,0.9066,0.8471,6,3777.26,0,218,1,200,31
USR_02627,0.8517,626.5,2,0,0.1493,0.1363,10,708.86,1,275,1,45,38
USR_02628,0.8333,653.4,1,0,0.7653,0.4452,6,10284.39,0,179,0,669,35
USR_02629,0.8489,696.2,0,0,0.3055,0.4971,8,5046.36,0,134,1,730,33
USR_02630,0.8082,480.4,2,0,0.9003,0.3076,6,2478.5,0,47,1,519,47
USR_02631,0.8829,538.2,0,2,0.6191,0.678,2,2604.69,0,221,1,76,26
USR_02632,0.8371,1250.2,1,0,0.3768,0.8865,10,3991.92,1,322,0,161,36
USR_02633,0.8897,735.4,0,0,0.7142,0.7546,6,4216.82,1,217,1,914,52
USR_02634,0.9589,367.9,1,0,0.3599,0.7268,7,8177.2,0,203,1,653,49
USR_02635,0.984,273.4,0,0,0.7216,0.3913,3,858.54,0,206,1,462,49
USR_02636,0.7208,662.9,2,0,0.8183,0.5942,8,3408.04,1,9,0,679,33
USR_02637,0.8994,616.5,1,0,0.796,0.1559,10,8101.01,0,319,0,767,29
USR_02638,0.6687,747.3,1,0,0.5134,0.144,6,849.08,0,17,1,296,35
USR_02639,0.7487,241.4,0,0,0.6097,0.1762,5,2105.12,0,234,1,813,33
USR_02640,0.8278,381.6,1,0,0.8101,0.7581,5,316.46,2,53,1,722,56
USR_02641,0.6828,544.2,1,0,0.646,0.8021,5,399.05,0,232,1,618,25
USR_02642,0.6762,439.9,1,0,0.8561,0.4047,8,1180.01,0,227,1,485,31
USR_02643,0.9326,260.0,0,0,0.3591,0.8615,11,4668.25,1,299,1,622,47
USR_02644,0.8526,786.2,0,0,0.2426,0.5259,8,1053.03,0,313,1,97,35
USR_02645,0.8839,601.8,2,0,0.5952,0.5522,5,4047.91,0,350,0,283,26
USR_02646,0.7214,575.6,1,0,0.6845,0.6673,8,2243.52,1,312,1,253,33
USR_02647,0.9427,324.5,0,0,0.1781,0.6302,4,8467.88,0,319,1,183,42
USR_02648,0.833,1207.6,2,1,0.4174,0.1657,5,1605.11,0,5,0,895,21
USR_02649,0.9718,522.8,1,0,0.6913,0.5949,8,1769.13,1,362,1,662,40
USR_02650,0.8483,747.0,0,0,0.6263,0.1691,11,10940.2,0,145,1,186,32
USR_02651,0.9507,790.6,0,0,0.9453,0.8478,8,1650.71,0,361,1,445,55
USR_02652,0.9747,1685.0,0,0,0.8999,0.7136,9,1237.34,1,42,1,165,62
USR_02653,0.9777,730.5,0,0,0.7474,0.7343,4,4067.27,1,33,1,621,49
USR_02654,0.9421,728.9,1,0,0.7997,0.1329,5,1967.2,0,251,1,551,29
USR_02655,0.91,513.1,1,0,0.3996,0.3288,10,545.65,1,328,1,393,18
USR_02656,0.9413,258.7,0,0,0.2872,0.076,12,957.02,0,247,1,782,35
USR_02657,0.7534,505.3,0,1,0.1269,0.4994,5,1280.38,0,289,0,950,19
USR_02658,0.8699,616.1,0,0,0.8573,0.4323,5,6148.11,0,129,1,439,47
USR_02659,0.8902,657.9,1,0,0.842,0.7828,9,3096.91,0,173,0,573,34
USR_02660,0.905,507.6,0,0,0.5526,0.7176,6,662.85,0,357,1,351,61
USR_02661,0.9266,820.1,1,1,0.4128,0.7374,4,972.22,1,51,1,125,27
USR_02662,0.6532,387.6,0,1,0.2014,0.3393,4,4024.7,0,144,1,492,25
USR_02663,0.9661,575.8,1,0,0.8206,0.5886,3,1655.37,1,228,0,580,51
USR_02664,0.5973,2002.4,0,0,0.7007,0.831,9,1201.58,0,36,1,404,30
USR_02665,0.8452,748.8,1,0,0.5557,0.4943,11,8752.08,0,193,1,499,17
USR_02666,0.7568,495.5,0,0,0.2781,0.6514,6,2482.84,0,193,1,991,40
USR_02667,0.9608,696.7,0,0,0.8947,0.7793,8,3928.53,1,273,1,784,52
USR_02668,0.9373,409.9,0,0,0.7915,0.2841,7,615.96,0,354,1,156,61
USR_02669,0.9914,1068.2,1,0,0.8464,0.7698,7,5714.99,1,49,1,627,67
USR_02670,0.7919,410.9,1,0,0.6997,0.6306,4,1276.37,1,174,0,386,33
USR_02671,0.6991,1743.6,0,0,0.5549,0.3086,12,3172.51,1,19,0,891,37
USR_02672,0.7853,346.1,2,1,0.1574,0.5662,6,709.5,0,190,1,896,27
USR_02673,0.8745,776.6,0,0,0.6893,0.2223,7,509.54,0,277,1,932,49
USR_02674,0.8898,488.5,1,0,0.7454,0.8124,6,4101.81,1,228,1,256,59
USR_02675,0.6566,2201.3,0,0,0.4731,0.4935,4,2354.77,0,68,1,768,38
USR_02676,0.8784,461.7,2,2,0.7623,0.6999,9,4625.72,0,244,1,343,35
USR_02677,0.7772,711.6,0,0,0.1215,0.3345,5,11059.68,0,161,1,544,29
USR_02678,0.8231,261.9,1,0,0.3668,0.256,10,971.07,2,92,1,446,29
USR_02679,0.8787,922.3,0,0,0.361,0.8763,6,1634.97,0,274,1,651,44
USR_02680,0.8845,1157.8,0,1,0.7711,0.3838,12,3443.31,0,199,1,461,31
USR_02681,0.7181,547.4,0,0,0.4907,0.5136,6,1656.6,3,55,1,440,44
USR_02682,0.8942,358.9,1,1,0.397,0.0388,8,3905.35,1,25,0,200,22
USR_02683,0.7882,514.5,0,0,0.282,0.5261,8,6614.44,0,324,1,422,49
USR_02684,0.8809,603.3,0,0,0.531,0.8247,8,2899.85,0,146,0,445,38
USR_02685,0.9176,706.1,0,1,0.2116,0.4004,6,3680.54,0,159,1,768,29
USR_02686,0.9289,706.8,0,0,0.5325,0.2951,12,1173.26,1,93,1,651,46
USR_02687,0.977,688.3,0,0,0.18,0.6602,11,2931.98,0,5,1,687,44
USR_02688,0.9724,638.7,0,0,0.5331,0.7213,5,2879.66,1,230,1,911,41
USR_02689,0.7383,282.0,0,0,0.6784,0.7312,4,2100.37,1,31,1,229,47
USR_02690,0.9001,639.1,1,0,0.1651,0.4276,7,8657.51,0,321,1,453,30
USR_02691,0.9617,1044.4,0,1,0.3153,0.653,8,7008.01,1,362,0,869,25
USR_02692,0.8578,763.6,0,1,0.8884,0.5181,12,11063.67,0,148,0,341,26
USR_02693,0.8138,872.9,0,0,0.4833,0.5736,6,3086.93,0,211,1,293,44
USR_02694,0.9635,665.1,0,0,0.7312,0.4335,9,8636.68,0,292,1,997,48
USR_02695,0.7035,369.9,2,1,0.8309,0.8267,6,1340.43,0,190,1,536,29
USR_02696,0.898,786.9,2,0,0.5454,0.4198,5,10783.34,2,62,1,999,27
USR_02697,0.8371,462.4,0,0,0.3902,0.5101,10,1598.28,0,353,0,663,25
USR_02698,0.7499,1124.9,0,0,0.6776,0.822,9,897.37,0,293,1,194,57
USR_02699,0.8071,927.7,1,0,0.701,0.5762,8,1307.82,0,257,0,122,27
USR_02700,0.903,306.4,1,0,0.5189,0.3519,8,6172.61,1,179,1,127,23
USR_02701,0.8635,552.0,2,0,0.8513,0.7551,7,1461.86,0,46,0,720,46
USR_02702,0.896,362.0,0,1,0.7294,0.7481,9,4778.87,0,36,1,732,53
USR_02703,0.7007,920.6,0,0,0.658,0.3852,7,3406.28,0,357,1,714,42
USR_02704,0.7267,1149.0,0,0,0.3729,0.7797,7,8433.44,1,106,1,193,40
USR_02705,0.7781,606.0,0,0,0.6496,0.416,7,1229.64,0,116,1,524,42
USR_02706,0.862,678.1,0,1,0.7231,0.3205,6,2987.72,1,281,0,842,20
USR_02707,0.8106,646.8,2,0,0.2343,0.2635,5,7226.26,0,218,1,346,29
USR_02708,0.9283,1028.3,2,0,0.783,0.1838,8,1340.28,0,82,1,387,36
